rule,social_acceptability_mean,utility_mean_mean,utility_median_mean,utility_var_mean,rank_mean_mean,rank_median_mean,rank_var_mean,freq_first_mean,freq_last_mean,has_tie_mean,n_cowinners_mean
AP_T05,0.40519073995532623,0.46806809200049887,0.4333333333333333,0.09676164051885024,2.79062437182926,2.25,2.905953815730525,0.33990131431380116,0.10162187887267926,0.0,1.0
AP_T07,0.4026556168505828,0.4651096755927153,0.425,0.09779170911256631,2.8082635891520216,2.25,2.925134751164372,0.342893540090837,0.10042290204079103,0.0,1.0
AP_T0GE,0.7546844485166805,0.34696685707398633,0.30833333333333335,0.08497698003220099,3.5,3.5,2.9166666666666665,1.0,1.0,1.0,6.0
BALD,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
BLAC,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
BORD,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
BUCK_I,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
BUCK_R,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
COOM,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
COPE,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
HARE,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
KIMR,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
L4DV,0.40519073995532623,0.46806809200049887,0.4333333333333333,0.09676164051885024,2.79062437182926,2.25,2.905953815730525,0.33990131431380116,0.10162187887267926,0.0,1.0
L6DV,0.4000625348271211,0.46488127881368563,0.425,0.09768554262407103,2.8140675952724834,2.25,2.9291357985828372,0.3392602886727755,0.10592590817670855,0.0,1.0
MJ,0.40010251598123264,0.4679303146208737,0.4416666666666666,0.0929186793551494,2.770668799020426,2.3333333333333335,2.7856145244269612,0.33313919056798175,0.090024358036028,0.0,1.0
MMIN,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
NANS,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
PLU1,0.40491601468060096,0.46848017991258684,0.4333333333333333,0.09637356842610782,2.781741587946476,2.25,2.8993454149737725,0.343747468159955,0.09896620121700161,0.0,1.0
PLU2,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
RV,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
SCHU,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
STAR,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
VETO,0.385614855489195,0.4607119612016153,0.4333333333333333,0.08995465006660887,2.816894095340363,2.4166666666666665,2.639241636273779,0.3013058972461636,0.0859137526300245,0.0,1.0
WOOD,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
YOUN,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
AP_K2,0.4039830104867272,0.4684397010677601,0.4416666666666666,0.09476624689702068,2.771672309398937,2.25,2.8589191690884914,0.33850778031157147,0.0964193519310219,0.0,1.0
AP_K3,0.39903538801574023,0.4670410413162967,0.4416666666666666,0.09333227286961147,2.7748611766064957,2.3333333333333335,2.794940401196327,0.328140538519096,0.09259544997627882,0.0,1.0
AP_KRP,0.4037082852120019,0.4688517889798481,0.4416666666666666,0.09437817480427825,2.762789525516153,2.25,2.852310768331739,0.3423539341577253,0.09376367427534422,0.0,1.0
COND,0.6910236863051938,0.3791640052420148,0.3499999999999999,0.08822005841104946,3.3343159181726008,3.1666666666666665,2.8917072668323063,0.904723564143854,0.8431763285024155,0.8333333333333334,5.166666666666667
