rule,social_acceptability_mean,utility_mean_mean,utility_median_mean,utility_var_mean,rank_mean_mean,rank_median_mean,rank_var_mean,freq_first_mean,freq_last_mean,has_tie_mean,n_cowinners_mean
AP_T05,0.30782193893722654,0.5049930107195378,0.509090909090909,0.05923892294674189,3.5281558644021556,3.272727272727273,3.88048987632243,0.5318640570419293,0.40854607089057393,0.36363636363636365,3.1818181818181817
AP_T07,0.3071076192077156,0.5060740145768644,0.509090909090909,0.06069743137280852,3.507631077507541,3.272727272727273,3.9013295027248542,0.5380072067157232,0.409403254565987,0.36363636363636365,3.1818181818181817
AP_T0GE,0.5590083374274323,0.43763712654439807,0.43636363636363645,0.056298889843281304,4.0,4.0,4.0,1.0,1.0,1.0,7.0
BALD,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.4539683310968914,3.272727272727273,3.646562699006043,0.21269534641251353,0.08843940727218086,0.0,1.0
BLAC,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.4539683310968914,3.272727272727273,3.646562699006043,0.21269534641251353,0.08843940727218086,0.0,1.0
BORD,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.4539683310968914,3.272727272727273,3.646562699006043,0.21269534641251353,0.08843940727218086,0.0,1.0
BUCK_I,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.4570347091632696,3.272727272727273,3.6678734539477507,0.21323647195363907,0.09186653569930928,0.0,1.0
BUCK_R,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.462776450141186,3.272727272727273,3.6555398237783066,0.21221911437522156,0.09296878598358722,0.0,1.0
COOM,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.460068037841759,3.272727272727273,3.6211111807012473,0.2118155810166191,0.08750099084989348,0.0,1.0
COPE,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.4570347091632696,3.272727272727273,3.6678734539477507,0.21323647195363907,0.09186653569930928,0.0,1.0
HARE,0.3071076192077156,0.5060740145768644,0.509090909090909,0.06069743137280852,3.4805537070663664,3.272727272727273,3.9234415953222883,0.23178091225059896,0.09679061316677978,0.0,1.0
KIMR,0.2873546839011204,0.498178504631133,0.5,0.04791074962893128,3.4933059699298994,3.3636363636363638,3.510701034019419,0.19186101989230384,0.08821052954569852,0.0,1.0
L4DV,0.30111014446024087,0.5058635768664267,0.509090909090909,0.05688477744152034,3.5036327610092246,3.3636363636363638,3.7072504015276975,0.5267487892073057,0.4062466889094214,0.36363636363636365,3.1818181818181817
L6DV,0.30111014446024087,0.5058635768664267,0.509090909090909,0.05688477744152034,3.5036327610092246,3.3636363636363638,3.7072504015276975,0.5267487892073057,0.4062466889094214,0.36363636363636365,3.1818181818181817
MJ,0.3034427510411677,0.5070309523759075,0.509090909090909,0.05763330153788833,3.487779708272073,3.272727272727273,3.8046904358093183,0.5325099044659014,0.40563658450592394,0.36363636363636365,3.1818181818181817
MMIN,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.4539683310968914,3.272727272727273,3.646562699006043,0.21269534641251353,0.08843940727218086,0.0,1.0
NANS,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.4539683310968914,3.272727272727273,3.646562699006043,0.21269534641251353,0.08843940727218086,0.0,1.0
PLU1,0.2949321127432954,0.49555095644798314,0.49090909090909096,0.062327258783145066,3.5744965645208624,3.4545454545454546,4.191339582655461,0.23856886513917575,0.11053675664096678,0.0,1.0
PLU2,0.3071076192077156,0.5060740145768644,0.509090909090909,0.06069743137280852,3.4805537070663664,3.272727272727273,3.9234415953222883,0.23178091225059896,0.09679061316677978,0.0,1.0
RV,0.3034427510411677,0.5070309523759075,0.509090909090909,0.05763330153788833,3.487779708272073,3.272727272727273,3.8046904358093183,0.5325099044659014,0.40563658450592394,0.36363636363636365,3.1818181818181817
SCHU,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.4539683310968914,3.272727272727273,3.646562699006043,0.21269534641251353,0.08843940727218086,0.0,1.0
STAR,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.48167701466938,3.272727272727273,3.655264073419993,0.5207253926813897,0.4044791770985165,0.36363636363636365,3.1818181818181817
VETO,0.25818160811307533,0.482615768433757,0.49090909090909096,0.04268252469639108,3.6054085649366994,3.6363636363636362,3.192703630537686,0.15117844651125564,0.07690820987262405,0.0,1.0
WOOD,0.3071076192077156,0.5060740145768644,0.509090909090909,0.06069743137280852,3.4805537070663664,3.272727272727273,3.9234415953222883,0.23178091225059896,0.09679061316677978,0.0,1.0
YOUN,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.458567898196459,3.272727272727273,3.6669072478104137,0.2912487374659046,0.1689769253096989,0.09090909090909091,1.5454545454545454
AP_K2,0.3035445529346829,0.5024600473570741,0.5,0.061050014764006295,3.510896831964362,3.3636363636363638,4.063120954960952,0.23674870326262284,0.10403288874612145,0.0,1.0
AP_K3,0.30018096652938325,0.5069993867193419,0.509090909090909,0.05408051016934176,3.4590639299424906,3.272727272727273,3.684933719274119,0.214035276323872,0.09233035759170259,0.0,1.0
AP_KRP,0.3035445529346829,0.5024600473570741,0.5,0.061050014764006295,3.5191489964665266,3.3636363636363638,4.066214222503358,0.23628488137022954,0.10476727340907756,0.0,1.0
COND,0.5590083374274323,0.43763712654439807,0.43636363636363645,0.056298889843281304,4.0,4.0,4.0,1.0,1.0,1.0,7.0
