"","cand_A","cand_B","cand_C","cand_D","cand_E","cand_F","cand_G","cand_H","cand_I"
"15937",7,6,5,6,4,4,3,5,1
"15938",5,2,5,7,5,10,5,9,0
"15939",5,3,0,5,2,0,3,1,0
"15940",6,2,0,6,10,10,2,10,0
"15941",5,10,1,3,1,0,9,0,3
"15943",4,7,7,4,0,1,4,0,2
"15945",5,7,2,5,0,0,10,0,0
"15946",8,5,2,7,9,6,6,3,0
"15948",7,7,1,9,8,6,5,2,1
"15949",7,6,4,6,6,6,7,6,0
"15950",5,8,6,2,2,1,7,0,5
"15952",5,10,0,0,0,0,10,0,0
"15953",7,5,1,7,9,9,4,5,0
"15954",7,4,0,6,7,6,3,3,0
"15955",8,6,3,4,6,5,6,0,0
"15956",0,0,0,0,0,10,0,0,0
"15957",5,1,0,3,7,8,1,4,0
"15959",8,5,0,8,6,1,4,0,0
"15960",8,3,4,4,4,5,4,1,0
"15962",5,3,0,7,4,1,5,4,0
"15964",8,6,5,2,5,3,5,0,3
"15967",8,5,1,1,4,6,3,1,0
"15969",7,5,6,2,7,3,4,4,2
"15970",6,8,5,5,5,2,7,1,4
"15971",7,2,0,6,8,6,2,5,3
"15972",5,10,4,4,0,0,8,2,0
"15973",6,8,6,2,1,1,6,0,1
"15974",10,7,3,5,5,2,5,2,0
"15975",8,0,1,6,7,6,0,1,2
"15976",5,1,0,7,7,10,4,9,0
"15977",8,4,6,5,6,5,2,3,4
"15978",6,4,2,4,8,8,4,6,0
"15979",8,6,5,8,7,6,7,4,2
"15980",6,3,0,8,8,5,2,0,0
"15981",3,2,0,5,7,8,4,1,0
"15982",7,10,8,5,3,2,8,1,8
"15983",5,10,4,5,3,2,10,2,4
"15984",10,7,0,7,10,9,7,2,0
"15986",6,1,0,0,4,5,0,4,0
"15987",5,6,9,0,4,0,6,0,9
"15989",2,10,9,0,0,0,9,0,9
"15990",5,4,0,10,6,5,4,2,0
"15991",10,2,2,9,9,5,5,1,1
"15992",1,10,0,0,0,0,10,0,0
"15994",7,4,0,8,8,6,4,6,0
"15995",8,3,2,3,8,4,3,0,0
"15996",10,6,8,8,8,8,8,6,0
"15997",6,5,2,6,7,7,3,7,1
"15998",0,10,7,0,0,0,8,0,7
"15999",7,2,0,5,5,1,5,1,3
"16000",7,6,1,8,9,7,7,1,0
"16001",6,8,3,7,3,3,8,7,1
"16002",8,9,3,5,4,0,8,4,1
"16005",8,8,0,8,8,5,8,2,0
"16006",6,4,0,10,4,4,6,5,0
"16007",10,0,0,6,7,7,1,0,0
"16008",5,3,2,7,5,2,5,1,1
"16009",7,3,3,2,9,8,1,2,0
"16010",9,2,0,7,9,7,3,0,0
"16011",7,7,2,6,5,5,6,3,1
"16012",4,3,6,0,3,0,5,0,10
"16015",10,6,1,8,8,6,4,2,0
"16016",7,6,2,9,6,5,5,7,2
"16017",4,9,0,3,1,1,7,0,0
"16018",7,1,0,2,8,8,2,3,0
"16019",9,6,0,6,7,6,6,3,0
"16020",6,1,0,8,10,10,3,10,0
"16021",8,7,5,7,7,6,7,0,3
"16022",7,4,9,0,3,0,3,0,7
"16023",1,0,0,1,5,10,1,8,0
"16024",7,7,3,7,5,0,7,0,5
"16025",9,6,0,9,7,7,6,10,0
"16027",4,6,7,2,2,0,7,0,0
"16028",7,5,3,7,5,5,5,5,3
"16030",7,9,7,6,3,2,6,2,2
"16032",5,1,1,1,1,10,1,8,1
"16033",7,8,2,2,3,1,7,6,3
"16037",8,5,1,6,10,10,5,7,0
"16038",6,0,0,9,9,9,1,7,0
"16039",4,1,3,4,4,2,1,1,0
"16041",7,6,1,10,7,6,5,7,0
"16042",6,9,2,6,6,5,8,1,2
"16044",5,7,1,7,5,4,9,4,0
"16045",8,5,1,2,8,6,7,2,1
"16046",7,8,4,3,5,2,6,2,2
"16047",7,2,1,7,8,9,3,7,0
"16049",10,2,1,7,3,2,6,1,2
"16050",8,5,2,8,5,6,4,0,0
"16051",8,6,2,6,7,7,6,7,0
"16052",6,6,0,10,8,8,5,7,0
"16053",9,0,1,1,8,5,0,0,0
"16054",9,1,0,9,10,8,7,5,0
"16055",5,5,2,9,4,2,6,8,0
"16056",10,6,0,9,9,7,6,6,0
"16059",7,5,3,7,6,3,6,1,1
"16061",2,1,0,5,7,9,1,10,0
"16062",10,1,0,1,6,0,1,0,0
"16063",7,7,6,0,2,0,7,0,2
"16064",6,10,5,6,3,3,8,3,2
"16065",10,1,0,5,6,7,3,1,0
"16066",7,7,4,9,6,3,7,2,1
"16067",8,1,0,5,8,8,3,8,0
"16068",5,6,0,10,8,8,8,3,0
"16069",8,4,6,6,7,7,6,6,3
"16070",3,6,0,2,0,0,4,0,0
"16071",6,5,3,7,9,7,3,7,0
"16072",7,9,6,4,4,1,8,1,5
"16073",7,8,5,4,2,1,10,0,0
"16074",9,5,2,8,8,7,5,3,0
"16075",1,10,4,1,0,0,8,0,0
"16076",6,8,5,7,5,4,9,4,5
"16079",5,7,6,0,0,0,10,0,5
"16080",4,10,5,3,2,0,9,0,9
"16081",1,10,3,0,0,0,7,0,1
"16083",3,6,0,5,5,2,8,2,0
"16085",9,10,10,0,0,0,9,0,10
"16086",7,5,0,10,6,5,6,8,0
"16087",4,2,0,9,7,8,2,8,0
"16089",7,3,0,4,7,10,2,4,0
"16090",8,9,0,8,2,2,5,2,5
"16093",8,2,3,5,5,3,3,3,1
"16094",7,4,3,5,7,5,6,4,1
"16095",8,5,5,0,7,5,6,1,1
"16097",0,10,2,4,0,0,9,0,0
"16099",4,5,8,0,0,0,5,0,0
"16100",7,9,3,5,3,1,5,0,1
"16101",10,5,6,3,3,3,3,2,0
"16102",6,5,3,7,4,3,3,2,2
"16103",4,7,1,8,3,3,7,4,1
"16104",7,3,0,5,9,7,3,7,0
"16106",7,5,1,2,6,1,4,0,4
"16107",6,8,3,3,3,2,7,1,1
"16108",6,3,0,7,6,6,4,3,0
"16110",6,4,1,9,7,5,5,6,1
"16112",5,9,8,0,0,0,6,0,1
"16114",8,0,1,2,8,1,1,0,5
"16115",9,0,10,0,10,6,10,0,0
"16116",4,6,0,1,0,0,3,0,5
"16117",5,3,2,2,5,7,2,2,1
"16118",10,2,1,8,9,2,8,1,0
"16119",10,0,3,1,8,0,3,0,0
"16120",5,5,3,7,7,7,5,7,0
"16121",10,2,1,6,8,8,6,8,0
"16122",7,8,8,3,8,4,9,4,0
"16124",5,2,0,7,9,10,2,7,0
"16125",6,5,1,6,6,1,6,7,1
"16126",6,8,3,4,3,2,8,2,3
"16127",7,9,4,5,3,3,10,3,0
"16129",5,6,2,4,1,2,4,1,1
"16130",9,5,3,7,10,9,5,8,2
"16131",3,4,1,3,2,0,10,1,0
"16133",7,10,7,5,4,2,5,2,0
"16134",4,7,0,3,0,0,10,0,0
"16135",5,10,1,0,0,0,9,0,0
"16136",0,1,4,0,0,0,0,0,5
"16137",6,7,1,7,6,0,9,0,1
"16138",3,4,0,0,0,0,0,0,0
"16139",7,0,0,4,6,10,1,0,1
"16140",7,5,9,1,2,2,1,0,6
"16142",8,3,0,6,7,4,2,5,0
"16143",6,2,1,5,9,8,3,8,0
"16144",4,0,8,2,4,2,0,2,7
"16145",9,4,2,9,7,7,6,7,0
"16147",9,5,2,5,6,5,5,5,0
"16148",6,7,4,3,2,2,10,2,6
"16149",3,8,8,0,1,1,7,3,8
"16150",3,6,10,0,0,0,5,0,5
"16151",8,4,3,7,10,7,5,7,0
"16152",5,1,0,9,6,7,4,10,1
"16155",8,4,3,3,7,5,7,1,2
"16156",2,9,9,0,0,0,6,0,0
"16158",9,7,0,8,8,8,7,6,0
"16159",8,4,1,6,10,7,3,5,0
"16160",10,5,0,10,10,8,5,10,0
"16161",8,3,2,7,9,8,4,5,4
"16162",5,7,5,2,2,0,7,0,2
"16163",3,3,0,10,10,10,4,10,0
"16165",5,2,2,5,0,0,0,0,0
"16166",6,8,3,3,2,0,7,2,3
"16167",6,0,5,0,5,0,0,0,0
"16168",10,10,10,5,9,8,6,2,7
"16170",4,7,8,1,2,3,4,1,8
"16171",4,4,0,0,1,0,2,0,0
"16172",4,7,7,3,5,2,3,2,2
"16173",10,2,0,5,9,4,5,3,0
"16174",6,3,0,9,7,5,5,5,0
"16176",5,10,5,3,2,2,8,1,0
"16178",7,8,7,2,6,0,9,0,1
"16179",7,7,0,0,1,3,9,0,3
"16180",10,1,10,0,1,0,1,0,0
"16182",4,9,2,6,6,2,4,2,3
"16183",7,3,0,3,3,9,1,9,0
"16184",2,8,9,0,1,0,8,0,10
"16185",7,3,1,4,5,3,2,4,1
"16186",4,2,0,5,7,9,2,7,0
"16187",4,8,8,3,2,0,5,0,5
"16188",7,4,0,8,7,10,6,10,0
"16190",5,0,0,5,10,10,3,5,0
"16192",7,7,1,10,5,5,7,5,1
"16194",1,6,8,0,1,1,6,0,10
"16195",3,6,0,5,0,0,7,0,10
"16196",5,2,0,5,7,7,4,7,0
"16197",7,6,0,6,6,10,6,6,0
"16198",3,2,0,7,5,5,2,6,0
"16199",9,6,2,9,9,8,9,8,1
"16200",8,6,5,3,10,6,3,8,0
"16201",6,0,0,7,8,7,2,0,0
"16203",5,8,5,1,1,0,5,0,4
"16204",5,10,9,5,0,0,7,2,0
"16205",7,2,0,5,10,10,1,6,0
"16207",8,10,3,0,0,0,5,0,5
"16208",6,6,2,0,1,0,7,7,10
"16210",7,2,1,7,5,1,5,1,1
"16211",5,8,3,4,1,0,6,0,1
"16212",4,3,0,6,8,9,2,7,0
"16213",7,8,0,8,1,0,9,0,6
"16214",6,7,8,0,5,0,8,0,10
"16216",9,1,0,8,8,9,1,9,0
"16217",5,8,4,2,2,1,9,2,5
"16218",3,2,0,4,6,7,3,7,0
"16219",7,9,8,5,4,0,8,1,3
"16220",3,10,0,3,1,0,8,0,0
"16221",8,5,1,7,9,8,5,2,0
"16222",10,3,0,8,10,8,3,6,0
"16223",9,0,2,5,7,3,2,0,0
"16224",3,4,1,8,4,4,3,4,0
"16225",6,10,7,2,0,0,8,0,2
"16226",7,9,5,5,4,6,7,3,2
"16227",4,0,0,4,10,7,0,0,0
"16228",5,10,8,2,3,3,7,3,0
"16229",9,5,3,8,9,7,8,7,2
"16230",8,2,0,7,7,5,7,2,0
"16231",6,4,0,8,6,5,3,6,0
"16232",6,0,0,8,10,10,3,10,0
"16233",7,10,5,2,1,0,10,0,4
"16234",3,8,7,0,0,0,5,0,5
"16235",4,8,2,5,4,2,8,2,0
"16236",6,5,1,6,10,10,5,10,0
"16237",7,10,1,9,2,0,10,0,2
"16238",8,4,4,2,5,3,3,2,1
"16239",5,8,3,6,3,2,6,0,0
"16241",5,1,0,5,7,9,4,10,0
"16242",9,4,6,1,7,3,4,1,4
"16244",2,5,10,0,2,1,3,0,5
"16245",5,5,0,5,7,7,0,2,0
"16247",5,3,0,7,8,7,5,3,0
"16249",5,10,7,5,5,0,8,0,5
"16250",8,10,6,3,2,0,8,1,4
"16251",6,8,6,3,0,0,8,0,6
"16252",8,2,2,6,10,9,4,8,0
"16253",2,3,4,0,2,0,3,0,0
"16254",3,4,1,5,3,1,6,1,4
"16256",8,7,1,7,3,1,7,1,1
"16257",5,8,6,6,5,3,8,2,3
"16259",5,4,3,8,7,2,7,1,1
"16260",6,2,0,8,8,9,4,8,0
"16261",8,5,3,5,7,7,5,5,2
"16262",7,2,0,6,10,10,2,10,0
"16263",8,9,3,5,3,1,9,3,0
"16264",10,0,1,5,10,10,1,5,1
"16265",5,1,0,2,6,10,1,8,0
"16266",6,7,0,6,6,5,5,0,3
"16267",5,8,4,8,5,3,9,5,2
"16268",5,5,0,5,4,6,2,2,0
"16269",10,10,0,5,5,2,5,2,0
"16270",6,4,1,8,6,6,5,6,0
"16271",10,4,4,4,8,6,5,6,0
"16272",6,4,1,6,8,5,3,5,2
"16273",5,7,3,3,3,3,8,0,0
"16275",4,9,5,4,3,1,7,0,2
"16276",8,2,2,5,5,5,2,5,0
"16277",7,4,4,8,7,4,6,3,0
"16279",10,0,4,8,3,1,5,0,2
"16280",6,9,3,4,3,2,8,2,3
"16281",3,2,0,8,9,10,2,8,0
"16282",7,5,1,8,7,4,5,6,1
"16283",7,8,5,5,2,0,10,0,0
"16284",7,4,0,10,8,8,5,6,0
"16286",2,8,0,8,0,0,10,2,0
"16287",1,6,6,2,4,4,3,6,4
"16288",8,4,3,3,6,6,5,0,2
"16290",7,5,2,9,6,5,6,4,0
"16291",4,1,0,7,8,10,0,7,0
"16292",7,6,6,0,6,2,1,2,1
"16293",8,6,6,7,10,7,4,4,5
"16294",6,3,1,7,10,9,4,9,1
"16295",6,4,1,8,8,8,4,8,0
"16296",8,3,4,7,10,9,6,4,1
"16297",4,8,7,2,1,0,5,0,2
"16298",8,4,4,7,9,8,6,6,0
"16299",9,5,0,7,8,7,6,3,0
"16300",10,4,2,6,9,3,5,3,5
"16301",7,10,7,5,3,3,8,3,5
"16302",7,8,7,3,2,1,10,0,4
"16303",7,5,2,9,6,5,5,6,1
"16304",8,2,5,7,1,6,3,0,2
"16305",7,10,2,2,5,4,5,1,0
"16306",7,2,0,2,9,10,2,10,2
"16307",5,5,5,4,4,1,5,1,4
"16308",6,3,4,6,8,6,3,4,1
"16309",9,1,0,4,2,4,4,1,1
"16310",0,10,9,0,0,0,7,0,8
"16312",10,4,5,5,8,5,7,2,1
"16313",8,4,0,0,6,4,1,0,0
"16314",6,5,2,8,6,5,3,6,0
"16315",8,9,0,4,0,0,5,0,0
"16316",5,9,2,2,0,2,10,2,2
"16317",9,6,3,7,8,5,6,2,2
"16318",5,10,10,0,0,0,6,0,8
"16319",6,10,5,2,2,1,8,0,1
"16320",7,9,7,1,4,4,5,4,3
"16321",8,2,2,9,8,7,5,8,0
"16322",2,10,8,5,2,0,9,0,4
"16323",5,7,1,7,4,4,7,0,0
"16325",3,5,6,0,0,0,0,0,4
"16326",7,5,3,5,1,4,7,4,4
"16327",6,8,5,1,0,1,9,0,0
"16328",2,6,9,0,0,0,0,0,0
"16329",5,9,7,1,2,0,7,0,0
"16330",7,4,5,5,5,5,4,5,4
"16332",7,5,2,9,8,8,6,7,0
"16333",5,5,1,8,7,6,4,8,0
"16334",5,9,7,3,3,0,7,0,0
"16335",8,3,0,8,8,6,3,4,0
"16336",5,5,4,5,5,1,5,0,0
"16337",4,7,3,2,6,6,9,2,2
"16338",8,0,0,3,5,5,3,5,0
"16339",3,0,8,0,3,3,5,0,10
"16343",7,2,0,5,5,10,2,10,0
"16344",7,4,5,4,8,7,4,1,2
"16345",6,7,3,2,1,1,7,0,2
"16346",8,2,2,4,7,2,4,1,1
"16347",10,4,5,1,3,3,4,0,0
"16348",7,10,4,6,4,3,7,0,0
"16349",3,10,8,2,2,2,7,5,2
"16350",5,5,4,5,2,2,5,0,1
"16351",5,9,0,9,4,6,8,6,0
"16352",6,4,1,7,9,7,3,7,1
"16353",6,1,2,7,6,4,2,1,1
"16354",7,1,3,2,3,2,2,2,0
"16355",10,5,3,8,9,9,6,3,0
"16358",5,10,6,5,0,0,7,0,2
"16359",5,8,2,6,2,2,6,2,2
"16360",3,6,0,4,0,0,10,0,5
"16361",4,8,4,5,2,2,8,3,2
"16362",6,6,2,5,1,1,7,1,1
"16363",8,5,2,5,7,5,6,7,0
"16364",7,7,2,4,4,4,4,2,0
"16365",7,7,0,7,7,7,2,4,0
"16366",1,10,2,1,0,0,10,0,5
"16367",5,10,4,5,0,0,9,1,0
"16368",5,5,5,5,5,5,5,5,5
"16370",4,6,1,6,3,0,7,0,0
"16371",6,7,0,8,4,0,4,0,0
"16373",9,2,0,5,9,9,4,4,0
"16374",7,6,6,3,5,4,5,0,5
"16375",8,3,1,7,6,4,5,3,0
"16376",5,0,8,0,0,0,0,0,0
"16377",4,7,3,7,4,4,10,4,1
"16378",7,4,2,7,9,5,3,8,2
"16380",6,8,3,6,1,1,10,2,1
"16381",6,3,0,9,5,5,2,3,0
"16382",4,4,1,9,5,5,5,7,1
"16383",2,7,10,0,3,0,4,2,4
"16384",8,5,1,4,5,3,3,4,0
"16385",7,5,0,7,8,10,5,7,0
"16386",7,4,2,8,8,5,3,9,0
"16387",6,2,0,5,8,10,3,4,0
"16388",5,6,3,5,3,1,8,0,3
"16389",5,10,1,2,2,1,4,0,0
"16390",7,1,0,5,4,10,2,9,0
"16391",9,7,6,5,6,4,5,1,6
"16392",5,8,6,2,0,0,8,0,6
"16393",7,0,0,1,5,5,1,2,0
"16394",3,10,4,1,1,1,8,1,2
"16395",8,9,0,6,4,5,8,4,1
"16396",5,2,2,5,9,10,3,7,0
"16397",5,6,5,5,5,10,10,0,0
"16398",8,8,0,7,3,5,5,4,0
"16399",5,5,1,6,7,7,3,8,0
"16400",6,9,7,5,4,4,7,4,4
"16401",2,2,1,6,5,7,3,9,0
"16402",10,0,0,0,10,0,10,0,0
"16403",6,10,2,7,1,0,4,0,1
"16404",5,3,1,8,8,5,3,3,0
"16405",10,5,0,10,10,5,10,0,0
"16406",3,0,3,0,2,0,3,3,10
"16407",5,2,0,8,8,8,5,7,0
"16408",5,10,3,5,2,2,4,0,0
"16409",8,8,3,6,10,10,6,3,1
"16410",5,3,0,9,7,4,1,5,0
"16411",8,6,1,10,7,6,7,6,0
"16412",1,8,5,3,0,0,8,0,6
"16413",4,10,10,2,2,1,2,1,2
"16414",6,6,0,9,7,5,3,5,0
"16415",5,9,5,2,1,0,8,0,2
"16416",8,5,0,10,5,6,5,5,0
"16418",4,9,7,0,0,0,5,0,0
"16419",10,4,4,8,9,9,4,6,0
"16420",8,6,3,6,8,8,6,8,3
"16421",6,2,1,8,8,7,5,5,0
"16422",3,6,5,4,0,0,8,1,6
"16423",8,4,2,5,7,4,4,2,2
"16424",7,5,2,8,7,5,7,5,2
"16426",6,7,8,3,1,2,3,1,1
"16427",4,2,1,8,9,7,5,7,0
"16429",5,10,8,0,4,1,8,0,8
"16430",7,7,10,0,1,0,2,0,2
"16431",10,7,3,5,7,6,3,5,0
"16432",7,8,1,2,2,0,5,0,2
"16433",7,2,2,4,4,2,4,2,4
"16434",8,5,0,8,9,6,5,6,0
"16435",7,4,0,9,7,6,4,4,0
"16436",6,5,1,7,5,5,5,5,0
"16437",0,9,0,5,1,1,10,4,0
"16438",3,8,6,5,1,0,5,0,5
"16441",7,0,0,7,8,7,6,5,0
"16444",10,4,0,9,10,6,3,5,0
"16446",8,10,10,0,4,4,8,0,0
"16447",2,8,3,7,1,0,6,0,4
"16448",5,2,1,1,9,10,0,2,0
"16450",7,9,2,2,3,0,7,2,4
"16451",10,4,6,0,5,5,5,6,5
"16453",6,9,6,4,3,2,8,2,5
"16454",5,4,0,10,8,7,5,9,0
"16455",4,7,3,3,2,0,8,0,4
"16456",10,5,1,5,8,5,5,3,2
"16457",6,8,5,1,3,3,6,1,1
"16458",5,9,2,3,0,0,8,0,1
"16459",7,1,0,6,10,9,3,9,0
"16460",9,5,4,7,8,8,5,6,1
"16461",6,1,0,5,10,8,2,8,0
"16462",8,5,1,8,5,4,6,3,2
"16463",5,5,1,9,7,5,7,5,0
"16464",9,2,2,5,9,7,5,1,1
"16465",5,0,0,3,8,10,0,6,0
"16466",5,1,0,5,9,10,1,4,0
"16467",7,6,7,4,5,4,8,4,3
"16470",6,7,3,8,4,3,7,2,4
"16472",4,2,0,7,6,4,4,6,0
"16473",10,2,5,4,10,9,4,0,2
"16474",3,8,7,3,3,2,10,0,5
"16475",7,6,0,8,8,7,2,2,0
"16476",10,4,1,7,4,2,7,0,0
"16477",7,1,0,5,10,8,2,5,0
"16478",6,1,1,6,8,8,4,9,0
"16479",7,7,2,5,3,0,7,0,1
"16480",6,10,1,4,1,0,10,0,0
"16481",9,5,0,4,4,5,1,3,0
"16483",6,6,6,4,5,5,6,4,3
"16484",7,4,4,4,4,7,4,0,0
"16485",6,0,0,0,5,5,3,0,0
"16486",5,9,4,3,2,0,2,0,2
"16487",5,7,6,0,6,3,6,3,2
"16492",6,2,0,7,8,5,4,6,0
"16493",5,8,5,5,5,5,7,5,5
"16494",5,1,0,5,9,9,1,10,0
"16495",8,7,3,9,8,7,5,5,1
"16496",4,7,0,3,1,0,7,0,0
"16497",4,9,8,0,7,0,8,2,7
"16500",7,8,4,4,2,1,8,1,8
"16501",8,9,4,8,5,4,4,4,4
"16502",0,9,2,0,1,0,6,0,4
"16503",7,8,2,6,5,4,6,2,3
"16504",3,3,0,9,4,2,3,7,0
"16505",3,10,8,1,1,3,7,0,1
"16506",9,6,4,9,7,4,7,3,0
"16507",10,2,2,5,8,7,5,6,0
"16508",10,4,1,5,8,6,5,2,0
"16511",7,5,2,3,5,1,5,1,2
"16512",4,0,0,1,4,4,1,4,0
"16513",6,7,7,4,6,1,5,0,0
"16514",1,2,0,4,2,6,1,0,0
"16515",9,3,4,2,2,2,6,2,2
"16516",3,3,0,8,7,10,1,10,0
"16517",5,5,5,0,8,8,3,0,5
"16518",0,0,0,0,1,3,0,0,0
"16520",4,5,3,2,3,5,5,1,3
"16521",7,5,0,7,8,6,5,4,0
"16522",6,8,1,7,5,2,7,3,0
"16523",5,7,9,1,1,1,5,0,5
