"","cand_A","cand_B","cand_C","cand_D","cand_E","cand_F","cand_G","cand_H","cand_I"
"46548",3,8,8,2,1,7,5,0,3
"46549",7,0,0,2,10,2,0,10,9
"46550",8,3,0,7,7,3,5,8,5
"46552",6,1,0,5,8,2,3,6,8
"46553",8,2,0,7,10,1,4,7,5
"46554",9,4,0,6,7,1,5,8,7
"46555",8,4,0,7,4,3,4,7,7
"46556",10,5,0,8,10,8,5,10,6
"46557",7,0,0,2,7,1,3,8,10
"46558",5,3,0,5,3,5,3,3,0
"46559",2,5,3,5,4,6,7,2,2
"46560",5,10,3,8,2,7,9,4,5
"46561",6,7,10,6,0,10,6,0,0
"46564",1,8,7,5,0,7,5,0,0
"46565",4,7,0,9,3,4,5,4,4
"46566",9,1,0,6,9,0,5,9,9
"46567",5,0,0,3,10,1,1,8,10
"46569",6,7,1,6,6,5,6,5,2
"46570",8,4,0,5,6,4,4,7,5
"46571",1,10,0,5,0,8,5,0,0
"46573",5,8,5,5,0,8,8,0,0
"46574",5,3,0,9,3,3,5,4,3
"46575",5,9,0,4,8,8,8,5,2
"46576",0,6,9,5,6,7,5,0,10
"46577",1,2,10,4,4,3,3,4,3
"46578",6,4,3,5,4,3,4,4,1
"46579",7,2,0,6,2,2,4,6,7
"46580",0,10,1,8,1,8,8,0,0
"46581",9,2,0,6,9,4,5,9,4
"46582",3,6,7,6,0,8,7,2,0
"46583",10,7,0,6,9,4,8,6,7
"46584",5,8,1,5,1,7,5,1,0
"46585",10,2,0,8,9,3,5,9,7
"46586",3,3,9,4,6,7,6,3,8
"46587",7,3,0,3,1,2,3,4,1
"46588",7,6,2,5,3,3,6,4,3
"46589",7,4,0,1,7,3,1,2,0
"46590",1,10,0,3,1,5,6,5,0
"46591",2,7,8,0,0,2,2,0,0
"46592",9,3,0,7,7,3,4,7,2
"46593",3,8,0,8,1,7,8,7,1
"46594",8,5,5,8,7,3,5,7,5
"46595",2,7,0,6,1,2,8,3,0
"46596",8,8,0,0,0,8,0,0,0
"46597",9,4,0,4,9,2,6,9,6
"46598",6,9,5,9,8,9,10,8,6
"46599",1,8,0,4,1,3,1,1,0
"46600",5,10,10,2,3,8,5,4,2
"46602",0,5,0,8,0,10,7,0,0
"46603",10,0,0,1,8,1,4,8,5
"46604",4,2,2,3,2,0,7,0,0
"46605",9,1,0,5,8,1,4,7,8
"46606",4,10,6,8,2,8,8,4,2
"46607",5,4,0,9,1,3,7,4,1
"46608",10,0,0,5,5,0,1,9,10
"46609",8,0,0,7,10,0,6,9,10
"46610",9,2,0,2,7,1,3,3,1
"46612",4,5,0,7,2,3,8,5,0
"46613",9,5,0,7,0,2,6,8,0
"46614",1,8,0,9,0,10,10,1,0
"46615",5,5,0,7,0,8,10,1,0
"46616",5,7,3,5,3,7,7,3,2
"46617",4,7,0,7,1,4,6,2,2
"46618",7,7,0,9,2,9,4,0,0
"46619",8,3,5,3,4,2,4,6,1
"46620",7,8,1,9,1,6,10,6,2
"46621",1,8,5,7,0,7,7,0,0
"46622",8,2,0,6,4,2,5,7,2
"46623",7,4,2,5,1,2,6,5,0
"46624",5,0,0,3,10,0,0,7,10
"46625",3,6,0,8,4,2,6,3,3
"46626",10,0,0,3,3,0,0,3,3
"46627",7,4,0,10,4,4,8,7,2
"46628",7,1,1,6,1,3,9,3,1
"46629",3,5,0,8,2,2,9,7,5
"46630",7,5,1,3,7,2,0,8,10
"46631",7,3,0,5,1,3,9,10,5
"46632",6,2,0,4,9,1,4,7,7
"46633",6,1,0,4,10,1,4,5,10
"46634",9,2,0,7,9,0,6,9,6
"46635",5,7,0,5,0,3,6,0,0
"46636",4,6,1,7,2,8,7,4,2
"46637",3,7,2,8,1,3,8,1,4
"46638",5,8,0,8,2,5,6,3,2
"46639",8,3,0,7,9,1,1,10,6
"46640",9,2,0,8,8,1,8,10,10
"46641",10,4,0,5,7,5,5,7,5
"46642",5,5,0,10,2,5,10,10,10
"46643",5,7,0,7,0,5,7,2,0
"46644",0,9,10,2,0,9,2,0,0
"46645",9,3,0,5,7,3,3,5,0
"46646",2,8,9,2,0,4,4,0,0
"46647",1,5,4,2,0,5,4,1,1
"46648",1,8,8,0,0,8,8,0,0
"46649",5,5,0,8,7,2,5,8,2
"46651",9,1,2,3,6,1,2,0,0
"46652",5,5,0,5,2,4,4,4,0
"46653",0,2,8,0,0,2,0,0,0
"46654",8,3,0,7,6,3,8,6,6
"46655",8,3,0,6,8,0,4,5,5
"46656",5,1,0,2,9,1,1,6,8
"46657",7,2,0,5,9,2,5,7,9
"46658",9,3,0,8,1,1,5,5,2
"46659",5,0,0,3,9,0,2,6,8
"46660",7,1,0,5,8,5,7,7,8
"46661",8,8,0,10,5,5,8,8,0
"46662",8,3,4,6,7,3,6,4,3
"46663",5,8,0,10,1,4,8,1,5
"46664",8,1,1,7,3,1,6,7,1
"46665",5,0,0,2,10,0,2,5,5
"46666",8,6,0,3,6,2,4,3,3
"46667",7,3,0,5,3,1,5,5,0
"46668",7,2,0,6,6,1,6,8,2
"46669",5,7,0,7,3,3,8,6,2
"46670",8,1,0,6,10,1,5,9,10
"46671",8,7,0,8,7,5,8,7,2
"46672",5,1,0,3,8,0,4,8,8
"46673",9,5,0,7,5,4,7,8,6
"46674",5,1,0,4,9,1,1,8,10
"46675",5,5,0,9,2,6,7,2,1
"46676",7,7,0,6,3,3,8,2,0
"46677",2,7,0,5,3,3,7,1,0
"46678",8,0,0,0,10,0,2,9,10
"46679",7,4,0,5,6,3,6,9,8
"46680",7,3,0,10,3,3,5,7,5
"46681",5,9,1,9,5,2,5,2,1
"46682",6,1,1,4,3,3,7,5,2
"46683",9,3,0,7,9,3,5,7,5
"46684",6,4,0,6,5,5,8,3,0
"46685",9,3,0,6,7,3,3,7,3
"46688",8,9,7,5,3,7,8,5,6
"46689",3,4,3,4,2,3,4,3,2
"46691",6,6,0,10,2,3,8,3,2
"46692",9,5,0,5,10,5,5,9,10
"46693",9,4,2,6,6,6,5,7,5
"46694",6,4,0,6,5,3,4,7,4
"46695",0,5,6,5,5,4,4,5,5
"46696",10,4,0,8,9,7,9,9,8
"46698",9,4,0,6,7,0,6,8,3
"46699",5,3,0,5,3,3,5,7,7
"46700",10,0,0,3,6,3,2,5,5
"46701",7,6,0,7,7,6,6,6,3
"46702",7,8,0,10,2,7,7,5,7
"46703",0,10,5,5,0,5,5,2,0
"46704",8,1,0,5,9,3,5,9,9
"46705",9,5,0,9,6,9,9,10,7
"46706",8,3,2,2,9,2,3,4,3
"46707",5,8,8,8,2,8,5,5,3
"46708",10,0,0,5,8,0,6,8,8
"46709",10,2,0,4,8,2,5,8,6
"46710",8,3,0,6,9,8,5,8,2
"46711",3,7,0,7,0,6,8,3,1
"46713",5,6,9,1,1,6,5,2,0
"46715",7,3,0,5,10,3,6,8,9
"46716",2,10,7,2,0,7,4,0,0
"46717",5,3,0,10,1,2,5,5,3
"46718",5,0,0,4,10,0,3,5,5
"46719",8,1,0,5,5,4,4,3,0
"46721",5,5,0,8,8,4,2,1,1
"46722",1,10,0,8,0,8,9,0,0
"46723",10,3,0,7,8,7,5,10,8
"46724",0,1,9,1,0,2,1,2,8
"46725",7,0,0,0,10,0,0,10,10
"46726",5,5,0,5,5,5,7,5,5
"46727",4,9,7,5,5,3,5,3,5
"46728",10,4,0,4,8,2,4,2,6
"46730",5,1,0,3,9,1,3,8,9
"46731",4,8,0,6,0,6,6,4,3
"46732",7,7,1,3,6,1,7,5,1
"46733",9,0,0,1,10,0,1,9,10
"46734",9,7,0,9,5,5,6,7,3
"46735",5,5,3,8,3,5,7,5,4
"46736",6,4,0,10,7,5,6,10,4
"46738",2,8,4,5,0,5,10,1,0
"46739",6,1,0,4,9,1,3,7,4
"46740",0,10,9,7,0,7,9,0,0
"46741",4,3,0,4,3,6,3,7,2
"46742",3,7,0,6,0,7,6,2,0
"46743",2,6,4,8,0,2,8,0,3
"46744",8,1,0,3,10,2,2,10,7
"46745",8,4,3,8,4,3,5,3,1
"46746",4,9,0,4,1,4,8,2,0
"46747",9,4,0,7,7,1,4,7,2
"46748",9,0,0,3,8,0,1,5,7
"46749",5,7,0,5,1,4,6,0,1
"46750",8,3,0,4,6,2,3,7,3
"46751",0,9,7,5,0,8,5,0,0
"46752",0,1,10,1,0,1,1,0,0
"46753",1,9,10,7,0,9,7,1,0
"46754",6,7,2,8,9,1,8,1,8
"46755",8,3,1,4,6,6,3,5,4
"46756",6,1,0,3,7,1,3,7,6
"46757",10,1,0,5,5,1,4,6,3
"46758",5,10,0,10,2,8,10,7,0
"46759",9,4,0,5,7,4,6,7,9
"46760",4,7,0,8,6,1,5,4,5
"46761",4,6,5,5,4,7,5,4,5
"46762",5,4,0,8,6,3,4,5,10
"46763",8,4,0,7,7,6,6,8,1
"46764",10,3,0,3,10,3,3,10,8
"46765",9,1,0,6,9,0,5,9,8
"46766",5,5,5,5,5,5,5,5,5
"46767",3,6,0,7,0,3,10,5,3
"46768",8,4,0,4,4,4,4,4,0
"46769",3,3,0,3,3,3,3,3,0
"46770",0,8,0,9,0,4,10,2,0
"46771",5,7,7,4,3,7,10,8,5
"46772",5,2,8,2,1,6,1,2,2
"46773",10,3,0,6,4,4,5,5,6
"46774",7,6,0,2,6,1,8,3,2
"46775",2,0,0,3,10,3,1,8,8
"46776",4,4,0,10,1,7,10,5,1
"46777",8,5,0,3,2,4,5,6,0
"46778",5,7,0,8,5,5,4,8,3
"46779",4,6,10,5,4,6,4,4,1
"46780",4,8,0,10,2,9,10,0,0
"46781",10,0,0,10,10,6,0,9,10
"46782",8,6,3,4,3,7,3,3,3
"46783",9,3,2,8,5,4,7,0,1
"46784",9,4,0,5,8,4,4,9,4
"46785",4,3,3,0,0,0,5,0,0
"46786",2,10,8,3,0,10,7,1,0
"46787",9,2,0,5,7,3,5,10,0
"46788",3,7,3,3,2,6,3,2,3
"46789",7,5,0,5,2,8,5,7,5
"46790",5,3,0,5,8,2,8,5,2
"46791",7,9,9,5,5,9,7,5,5
"46792",7,4,0,6,4,2,5,6,4
"46794",6,1,0,4,8,0,1,5,5
"46795",8,3,1,3,5,3,4,7,5
"46796",8,5,0,5,6,6,5,6,5
"46797",9,0,0,8,10,0,5,10,10
"46798",7,2,0,5,4,1,2,7,0
"46799",8,4,0,6,4,6,6,9,6
"46800",4,9,0,10,0,7,9,4,4
"46801",9,6,0,7,3,5,3,5,0
"46802",5,5,5,5,5,5,5,5,5
"46803",1,9,0,10,2,7,5,1,0
"46804",7,7,7,8,7,5,5,6,5
"46805",10,2,0,4,9,1,3,9,7
"46807",8,2,0,6,7,2,3,8,2
"46808",6,0,0,2,8,0,0,8,8
"46809",6,3,0,5,0,7,2,5,0
"46810",8,2,0,6,9,0,4,4,8
"46811",10,1,0,6,9,6,5,8,7
"46812",5,2,0,0,6,0,0,1,1
"46814",10,6,0,6,6,6,6,6,4
"46815",4,6,0,7,0,7,8,4,1
"46816",8,7,4,2,8,7,1,8,4
"46817",0,9,3,2,0,0,7,0,0
"46818",5,0,0,5,5,5,5,5,9
"46819",5,5,1,7,3,2,2,6,1
"46820",10,0,0,5,5,2,5,5,3
"46821",9,0,0,5,8,2,4,7,7
"46822",4,9,2,7,3,2,5,4,1
"46823",5,7,0,9,1,5,6,4,3
"46824",6,2,0,7,6,5,9,8,8
"46825",7,4,0,6,6,2,6,8,7
"46826",8,5,0,5,3,4,5,7,3
"46827",3,8,0,7,1,4,7,3,1
"46828",6,8,8,1,2,0,2,1,2
"46829",10,3,0,7,8,2,3,9,6
"46830",10,2,0,4,7,2,4,10,2
"46831",7,9,0,8,0,5,10,0,2
"46832",6,0,0,2,9,0,0,10,10
"46833",4,2,0,6,7,0,4,6,5
"46834",9,3,0,7,9,4,4,5,8
"46835",7,0,0,0,8,0,0,4,0
"46836",9,1,0,3,8,0,3,8,7
"46837",8,5,0,5,5,5,5,5,5
"46838",6,6,2,8,4,6,7,1,1
"46839",8,6,0,8,7,6,7,7,2
"46841",5,5,0,5,4,5,6,5,1
"46842",5,7,5,6,1,8,7,2,1
"46843",8,3,0,5,8,3,6,8,7
"46844",5,5,0,5,9,8,5,10,9
"46845",5,9,1,8,2,8,3,0,1
"46846",5,5,0,5,0,6,9,0,0
"46847",5,7,0,9,1,7,6,4,4
"46848",5,8,0,8,2,8,8,5,4
"46850",10,4,5,4,10,5,1,2,8
"46851",5,5,2,7,4,5,5,5,2
"46852",4,6,2,7,0,5,6,5,0
"46853",2,9,7,6,0,9,8,0,0
"46854",6,7,0,9,3,2,7,5,2
"46856",2,5,0,10,2,3,10,4,3
"46857",8,4,0,8,5,3,5,5,5
"46858",4,3,0,8,2,3,7,6,5
"46859",9,4,0,8,4,0,8,5,10
"46860",5,8,0,7,1,7,5,5,1
"46861",6,5,0,4,8,8,5,5,6
"46862",6,9,0,10,3,9,6,4,10
"46863",4,9,0,8,2,7,10,5,0
"46864",5,8,1,7,1,7,9,4,1
"46865",2,8,0,10,1,4,8,1,1
"46866",5,5,2,7,2,7,8,3,0
"46867",2,8,0,5,0,4,7,1,0
"46868",3,8,0,10,3,4,8,4,10
"46869",2,7,5,4,0,6,6,0,0
"46870",2,9,2,8,0,7,9,1,1
"46871",3,6,0,4,0,4,5,0,0
"46872",7,6,0,8,5,3,5,4,2
"46873",4,7,0,8,0,8,2,7,0
"46874",5,5,0,7,7,2,5,8,1
"46875",5,7,2,5,3,0,2,2,3
"46876",5,4,0,9,2,3,7,2,3
"46877",5,9,5,7,0,7,8,2,0
"46878",5,5,0,8,6,2,8,9,2
"46879",1,10,9,5,0,7,5,0,0
"46880",6,8,0,10,1,6,10,3,1
"46881",6,6,0,9,6,6,5,8,9
"46882",2,10,0,10,0,10,8,0,0
"46883",1,7,1,2,0,3,5,0,4
"46884",7,6,0,10,2,5,6,6,5
"46885",4,5,0,7,2,6,8,5,3
"46886",5,8,5,8,0,5,8,5,5
"46887",8,3,0,5,6,3,6,6,5
"46888",10,0,0,5,10,2,5,7,5
"46889",0,9,4,4,0,9,5,0,0
"46890",8,3,0,4,1,3,4,4,1
"46891",6,4,1,8,5,3,3,6,6
"46892",2,7,5,3,0,2,3,2,0
"46893",8,5,2,7,8,7,4,8,2
"46894",5,7,5,7,4,4,7,4,3
"46895",2,7,0,10,2,9,7,5,1
"46896",3,9,9,3,3,7,3,3,0
"46897",8,3,0,7,3,5,7,5,2
"46898",5,8,0,5,0,5,8,7,0
"46899",6,7,0,7,1,4,8,1,1
"46900",8,1,0,5,1,0,6,8,10
"46901",10,5,3,4,1,1,3,3,5
"46902",6,8,2,5,0,7,5,3,5
"46903",2,8,1,2,2,8,6,2,1
"46904",9,6,1,6,5,2,3,4,2
"46905",1,9,10,8,0,7,8,1,1
"46906",6,5,0,9,3,3,8,7,1
"46907",4,6,0,9,5,4,7,4,4
"46908",2,8,6,4,0,8,8,0,0
"46909",6,8,0,8,2,6,9,3,0
"46910",5,7,0,6,5,3,6,6,2
"46911",1,8,4,8,0,6,3,0,0
"46912",5,7,1,8,0,7,8,4,1
"46913",3,6,1,9,4,7,9,3,1
"46914",5,0,0,2,8,0,3,7,7
"46915",5,8,2,7,2,5,7,5,6
"46916",4,8,0,8,0,8,10,3,1
"46917",3,7,0,9,0,7,3,1,0
"46918",7,3,0,6,8,1,6,9,5
"46919",8,1,0,6,7,0,7,10,10
"46920",6,6,0,6,0,0,6,1,0
"46921",10,3,0,6,7,2,5,1,0
"46922",3,8,1,8,0,7,8,2,0
"46923",5,8,4,7,5,6,7,6,4
"46924",3,9,0,5,0,7,7,0,0
"46925",6,3,0,6,7,0,5,4,3
"46926",6,3,0,8,5,0,7,7,5
"46927",2,10,2,8,0,2,9,0,1
"46928",5,5,5,5,5,5,5,5,5
"46929",6,5,0,8,3,3,7,5,2
"46930",7,2,0,8,3,0,2,8,8
"46931",0,7,3,0,0,7,2,0,0
"46932",4,9,1,5,1,5,6,3,1
"46933",6,3,1,6,5,3,8,5,1
"46934",10,2,0,6,9,1,2,9,9
"46935",0,9,9,6,0,9,9,0,0
"46936",5,2,3,3,4,4,4,2,1
"46937",4,3,0,5,2,3,6,2,1
"46938",7,5,5,4,8,3,4,3,7
"46939",5,8,0,8,3,7,7,6,0
"46940",10,3,0,6,8,2,6,9,8
"46941",1,7,5,9,0,9,10,5,0
"46942",5,8,0,8,2,8,8,2,2
"46943",2,6,0,9,2,2,9,4,4
"46944",4,4,0,7,4,6,4,4,0
"46945",10,0,0,2,8,0,0,5,3
"46946",4,8,0,6,0,7,9,2,0
"46947",7,0,3,3,0,3,3,3,1
"46948",2,9,0,7,1,4,4,1,0
"46949",0,4,10,2,0,4,1,0,0
"46950",1,10,0,8,0,10,4,1,0
"46951",3,5,0,5,3,3,5,5,2
"46952",10,1,0,3,2,1,3,4,1
"46953",8,5,0,5,7,1,5,4,6
"46954",4,5,0,7,2,3,3,2,3
"46955",7,3,0,5,6,0,4,10,8
"46956",7,3,0,2,7,2,5,8,4
"46957",8,4,0,9,8,0,6,9,5
"46958",1,8,0,8,5,5,8,1,1
"46959",6,8,7,5,1,7,7,6,1
"46960",5,9,4,8,4,3,8,5,4
"46961",10,7,0,10,5,0,7,8,0
"46962",9,3,0,7,7,0,4,10,7
"46963",9,7,0,8,4,10,5,6,2
"46964",3,8,0,6,3,5,5,3,0
"46965",8,4,0,6,5,0,5,6,3
"46966",10,0,0,2,8,0,2,7,5
"46967",6,2,0,3,9,2,3,8,9
"46968",4,8,0,10,2,8,6,4,1
"46969",8,6,0,7,8,6,7,8,6
"46970",5,8,5,4,0,5,7,1,1
"46971",10,0,0,0,4,0,0,2,0
"46972",6,4,0,8,6,3,8,8,2
"46973",7,3,1,3,7,1,8,7,7
"46974",10,2,0,3,6,1,1,8,0
"46975",4,8,5,4,2,7,6,2,1
"46976",2,9,3,8,0,7,7,3,0
"46977",3,6,0,5,1,5,9,3,1
"46978",8,4,2,4,4,4,4,8,4
"46979",2,8,1,7,1,7,6,1,1
"46981",9,2,1,0,1,0,0,1,0
"46982",1,10,5,5,1,5,5,0,5
"46983",9,3,0,4,7,4,4,5,2
"46984",7,3,0,7,9,3,3,7,9
"46985",9,3,2,6,7,1,3,7,6
"46986",8,2,0,4,10,1,4,8,9
"46987",1,5,10,3,3,8,4,1,10
"46988",10,1,0,3,4,3,3,2,0
"46989",10,0,0,6,9,1,4,8,7
"46990",8,4,0,4,5,1,2,7,6
"46991",5,4,0,7,3,3,9,3,5
"46992",3,8,0,7,0,5,7,1,0
"46993",7,1,0,4,4,1,4,8,7
"46994",3,8,0,9,1,7,9,1,1
"46995",7,0,0,5,10,0,5,8,6
"46996",8,0,0,5,9,2,4,6,6
"46997",9,7,0,6,2,4,3,3,2
"46998",10,4,0,5,6,2,3,6,1
"46999",3,9,3,7,0,8,5,3,0
"47000",5,5,0,8,1,3,8,3,10
"47001",10,7,0,8,3,3,6,8,1
"47002",3,0,0,1,0,0,2,2,0
"47003",0,8,5,4,0,6,6,0,0
"47004",10,0,0,3,5,0,4,9,5
"47005",4,8,0,9,4,6,8,4,6
"47006",5,0,0,7,9,0,2,8,10
"47007",10,4,0,5,8,2,5,6,4
"47008",4,7,0,9,1,2,6,2,4
"47009",6,2,5,7,0,4,4,5,2
"47010",7,5,1,7,7,3,5,5,2
"47011",9,3,0,7,7,2,4,5,8
"47012",4,7,7,7,2,9,6,1,0
"47013",5,7,0,6,2,5,7,2,0
"47014",7,0,0,6,8,0,5,7,7
"47015",5,8,0,3,3,3,5,3,2
"47016",0,10,10,0,0,4,0,0,0
"47017",5,8,0,9,0,7,10,2,1
"47018",5,5,5,5,5,5,5,5,5
"47019",2,7,0,10,0,4,8,0,0
"47020",5,5,0,7,4,3,6,8,8
"47021",5,4,3,5,4,0,4,0,0
"47022",0,7,8,0,2,8,2,0,0
"47023",8,4,0,7,5,2,5,5,5
"47024",3,8,0,10,0,8,10,5,10
"47025",5,9,2,8,2,8,9,3,1
"47026",9,7,1,7,2,4,5,2,0
"47027",2,7,0,5,1,9,5,2,0
"47028",7,9,0,8,5,5,6,5,0
"47029",5,3,0,4,8,1,3,5,8
"47030",6,5,0,8,2,5,5,5,1
"47031",8,1,0,3,9,4,3,5,0
"47032",4,8,0,10,4,4,5,4,4
"47034",7,5,0,9,5,0,6,5,6
"47035",1,7,7,4,0,5,6,1,0
"47036",7,3,0,2,3,1,4,0,0
"47037",8,6,0,6,6,0,7,5,0
"47038",5,6,7,4,3,3,4,2,2
"47039",1,3,0,5,0,0,6,5,0
"47040",3,8,0,6,0,6,9,3,0
"47041",8,2,0,5,8,1,5,6,3
"47042",3,4,1,3,1,2,6,1,0
"47043",1,4,10,0,0,7,2,0,0
"47044",2,8,4,7,0,7,7,0,0
"47045",4,9,2,5,0,8,8,0,0
"47046",2,8,6,6,0,8,7,0,2
"47047",5,8,0,0,0,5,9,0,0
"47048",4,9,6,6,3,8,8,1,0
"47049",2,7,3,6,1,3,7,2,1
"47051",3,10,5,5,0,6,5,0,0
"47052",8,6,0,7,10,0,2,8,7
"47053",3,8,7,7,0,8,8,3,5
"47054",5,9,5,8,1,6,8,2,1
"47056",6,3,0,8,3,0,7,6,0
"47057",5,8,1,9,1,8,7,0,0
"47058",2,6,5,3,0,0,7,6,0
"47059",7,3,1,3,5,1,5,4,2
"47060",6,8,0,10,2,4,7,3,2
"47061",6,10,0,10,2,2,7,2,0
"47062",9,2,0,7,9,0,2,8,10
"47063",5,1,0,2,8,1,3,7,7
"47064",5,7,0,7,0,7,8,4,0
"47065",7,1,0,3,9,1,4,6,2
"47066",4,6,0,8,3,4,7,6,3
"47067",4,2,0,2,1,0,2,0,0
"47068",2,5,3,6,5,4,5,4,2
"47069",8,3,0,5,9,1,3,8,8
"47070",9,4,0,7,8,4,5,8,8
"47071",7,2,0,5,4,3,5,7,7
"47072",6,8,5,8,0,5,4,1,0
"47073",5,6,0,9,0,1,8,1,5
"47074",6,3,0,3,3,3,3,3,1
"47075",2,7,3,5,1,9,5,1,1
"47076",4,8,0,7,0,7,8,0,0
"47078",3,8,5,5,0,8,6,3,1
"47079",2,6,6,3,0,2,5,1,0
"47080",2,9,4,6,0,7,7,1,1
"47081",6,4,0,6,5,3,5,8,5
"47082",2,8,2,8,0,8,8,0,0
"47083",1,7,10,2,0,7,2,0,0
"47084",5,3,0,6,4,3,4,9,5
"47085",7,6,0,8,7,2,4,6,6
"47086",8,0,0,2,10,0,3,4,2
"47087",3,0,0,2,10,0,1,3,8
"47088",3,9,1,8,0,8,8,0,0
"47089",0,6,6,1,0,5,3,0,0
"47090",7,4,0,6,8,2,4,8,7
"47091",6,8,0,10,4,8,8,6,5
"47093",5,7,2,7,4,4,6,3,0
"47094",6,8,0,8,5,8,9,6,4
"47095",3,7,7,3,2,7,5,2,1
"47096",3,2,3,3,0,0,6,0,0
"47097",2,6,6,4,2,4,2,3,2
"47098",7,5,1,5,9,1,8,6,3
"47100",3,8,7,6,0,6,7,4,0
"47101",1,6,0,7,0,7,8,2,3
"47102",5,7,1,3,2,2,5,2,1
"47103",2,1,3,5,6,9,7,8,4
"47104",8,5,0,4,7,2,4,4,3
"47105",6,6,0,7,6,3,7,7,0
"47106",9,6,0,8,2,7,7,2,2
"47107",6,6,0,8,4,2,7,3,2
"47108",3,9,6,7,1,9,8,2,1
"47109",6,8,2,8,3,7,7,4,1
"47110",5,3,0,8,2,3,7,2,0
"47111",9,9,0,9,5,2,9,5,1
"47112",8,8,8,8,8,8,8,8,8
"47113",10,3,0,10,2,7,5,1,2
"47114",5,9,2,8,0,5,8,5,0
"47115",3,8,2,6,0,4,5,1,0
"47116",9,6,0,5,6,6,5,8,0
"47117",2,9,5,7,1,2,7,1,1
"47118",7,8,1,9,1,9,8,3,0
"47119",1,9,0,7,0,8,8,0,1
"47120",9,4,0,7,6,2,6,8,5
"47121",3,9,0,8,2,8,8,2,5
"47122",7,4,0,6,6,3,4,8,5
"47123",9,4,0,8,2,1,5,8,3
"47124",3,2,1,1,7,2,0,0,3
"47125",9,7,0,8,3,4,10,6,2
"47126",5,7,0,9,2,3,7,6,3
"47127",3,10,0,9,0,5,9,1,0
"47128",0,10,0,6,0,7,7,0,0
"47129",1,10,10,2,0,9,5,0,0
"47130",6,4,3,7,6,5,7,3,4
"47131",9,4,0,8,4,3,7,6,2
"47132",3,7,6,2,1,7,7,1,0
"47133",8,5,0,6,6,5,5,8,4
"47134",8,7,0,5,6,0,5,9,8
"47135",8,4,0,3,8,3,3,7,3
"47136",0,8,0,6,0,8,6,0,0
"47137",7,7,0,7,7,7,7,7,7
"47138",4,8,2,6,2,6,7,2,0
"47139",4,6,0,4,2,3,6,1,0
"47140",10,2,0,7,7,3,6,8,3
"47141",4,7,2,9,0,6,8,2,2
"47142",1,9,0,6,0,7,6,1,0
"47143",6,2,0,6,5,1,5,8,4
"47144",9,2,0,7,9,2,4,9,9
"47145",7,1,0,3,10,1,4,8,7
"47146",2,8,0,10,0,5,10,3,2
"47147",10,2,0,5,8,1,5,8,5
"47148",7,2,0,6,8,1,4,9,8
"47149",9,5,0,7,5,4,6,8,7
"47150",5,5,5,5,5,5,5,5,5
"47151",6,4,0,6,2,3,4,7,4
"47152",8,2,0,5,8,0,5,9,8
"47153",10,0,0,0,10,0,0,5,10
"47154",4,1,0,1,9,1,1,4,8
"47155",6,3,0,5,7,3,6,4,8
"47156",5,0,0,0,8,0,0,5,8
"47157",9,0,0,6,9,0,5,10,10
"47158",5,0,0,3,10,0,2,8,9
"47159",9,1,0,5,3,3,5,3,0
"47160",9,0,0,7,5,0,8,8,5
"47161",5,6,0,6,0,5,7,0,0
"47162",5,3,0,4,7,2,3,5,2
"47163",5,8,1,6,2,6,7,5,1
"47164",7,3,1,4,4,2,4,4,2
"47165",4,8,6,2,0,4,7,0,1
"47166",6,4,0,7,10,2,4,7,9
"47167",8,1,0,4,9,1,4,9,9
"47168",6,9,0,8,0,8,9,6,0
"47169",7,6,0,7,7,3,8,7,1
"47170",9,7,0,5,2,1,4,0,0
"47171",6,7,0,8,0,6,10,0,3
"47173",8,1,0,5,10,2,5,9,1
"47175",4,8,2,9,2,8,9,3,3
"47176",9,2,0,6,9,2,5,3,4
"47177",8,1,0,3,10,1,2,9,10
"47178",2,8,0,7,0,6,9,2,0
"47179",0,9,10,0,0,9,4,0,0
"47180",5,8,0,8,0,5,9,1,0
"47182",8,5,1,5,8,1,3,9,7
"47183",5,7,0,8,0,4,9,1,0
"47184",0,10,0,8,0,9,7,0,0
"47185",5,2,0,8,8,2,4,9,5
"47186",8,2,0,5,8,2,6,6,6
"47187",7,3,0,6,9,1,4,10,10
"47188",7,9,3,4,0,3,9,4,2
"47189",7,0,0,5,10,0,1,7,7
"47190",2,3,0,7,6,3,5,5,4
"47191",0,5,10,0,0,5,1,0,0
"47193",2,0,0,4,10,0,2,2,1
"47194",9,0,0,7,9,0,5,9,8
"47195",6,5,2,5,4,5,5,4,2
"47196",4,4,0,2,1,2,4,2,2
"47197",10,2,0,7,10,2,3,10,10
"47199",9,2,0,5,7,2,2,8,0
"47200",9,1,0,5,6,0,5,6,10
"47201",2,7,0,7,0,7,7,1,0
"47202",9,4,0,7,9,0,5,5,3
"47203",5,2,0,3,9,1,4,6,9
"47204",7,5,0,5,8,1,5,5,8
"47205",8,3,0,5,6,4,5,8,8
"47206",3,6,0,7,2,4,5,2,0
"47207",9,2,0,4,9,2,4,7,7
"47208",10,5,0,5,7,2,6,8,9
"47209",9,5,0,5,5,1,9,1,4
"47210",10,2,0,5,8,7,4,8,2
"47211",8,2,0,5,8,2,4,6,5
"47212",3,5,5,5,6,7,6,1,10
"47213",4,0,0,3,9,0,3,7,9
"47214",7,6,6,2,5,0,4,3,0
"47215",9,1,0,5,10,1,4,9,9
"47216",8,0,0,4,10,2,3,7,10
