"","cand_A","cand_B","cand_C","cand_D","cand_E","cand_F","cand_G","cand_H","cand_I"
"17293",8,0,0,0,0,4,3,8,0
"17294",7,4,8,8,6,3,4,8,5
"17295",2,8,0,3,0,2,5,3,0
"17296",7,1,2,2,8,10,3,5,1
"17297",8,8,6,7,9,9,9,8,6
"17298",7,6,6,7,8,4,2,7,3
"17299",9,0,7,4,5,6,6,4,0
"17300",10,2,1,0,4,6,4,4,0
"17301",6,4,3,3,5,10,4,5,0
"17302",10,0,0,0,10,10,5,0,0
"17303",8,0,8,7,10,8,5,3,0
"17304",3,6,3,10,0,4,8,8,8
"17305",7,0,5,1,8,8,7,2,0
"17306",0,8,10,8,8,0,4,6,4
"17307",3,1,5,7,7,2,6,3,2
"17308",8,5,5,5,8,4,6,4,4
"17309",8,0,2,2,8,5,5,1,0
"17310",6,9,2,1,4,4,5,5,0
"17311",8,0,7,7,7,6,6,7,0
"17312",7,2,7,1,7,8,1,1,0
"17313",7,1,2,4,5,8,2,1,1
"17314",8,7,6,8,8,9,8,4,7
"17315",1,5,1,1,0,0,0,2,0
"17317",7,9,6,5,3,6,3,2,3
"17318",5,7,8,6,3,2,6,4,2
"17319",9,0,1,1,10,7,1,1,0
"17320",4,10,0,0,8,0,0,5,0
"17321",7,5,5,7,6,5,5,5,2
"17322",6,6,3,6,7,6,5,5,2
"17324",5,7,6,2,0,0,4,0,0
"17325",6,0,7,7,6,5,5,2,0
"17326",5,5,5,5,5,5,5,5,5
"17327",0,10,2,0,0,6,2,4,8
"17328",5,9,1,0,0,6,2,10,1
"17329",7,7,3,4,5,3,1,5,5
"17330",5,0,4,3,8,8,6,1,1
"17331",0,9,7,7,2,2,5,5,0
"17332",8,0,0,3,0,0,2,3,0
"17333",0,1,0,0,1,0,0,0,0
"17334",5,6,4,6,1,7,5,2,2
"17335",5,4,5,5,5,5,5,5,5
"17336",5,1,1,0,6,10,3,0,0
"17337",5,0,8,4,6,0,5,1,0
"17338",8,0,5,5,8,6,9,0,0
"17339",2,3,7,5,4,0,4,2,2
"17340",10,3,2,1,9,5,1,6,1
"17341",8,0,7,3,9,9,6,0,0
"17342",2,4,4,4,1,3,3,3,6
"17344",7,0,2,2,8,8,5,1,0
"17345",5,10,1,1,0,3,3,9,0
"17347",0,5,5,6,3,10,2,0,3
"17349",5,0,3,0,0,0,5,0,0
"17354",4,0,4,3,9,3,5,0,1
"17355",7,0,4,2,9,6,4,3,0
"17356",5,5,6,7,5,4,6,5,2
"17357",7,4,5,8,3,4,5,5,2
"17359",7,3,0,1,1,3,0,0,0
"17360",6,7,5,4,5,5,5,5,5
"17361",7,5,2,2,3,5,1,1,1
"17362",6,1,2,2,7,4,1,3,2
"17364",4,3,7,9,6,1,2,5,1
"17365",6,2,4,3,8,5,7,2,2
"17366",3,2,3,6,1,1,5,8,1
"17367",2,8,8,8,0,0,6,6,7
"17368",3,7,5,1,0,3,0,0,0
"17370",1,8,7,3,3,0,3,4,0
"17371",7,0,5,5,9,9,4,1,0
"17372",10,0,3,1,8,9,3,2,1
"17374",6,7,9,8,6,0,8,7,8
"17376",10,3,4,4,5,5,5,4,2
"17377",9,1,1,1,2,7,0,4,1
"17378",8,3,4,2,7,1,2,7,2
"17379",5,7,6,5,4,5,4,4,4
"17381",5,4,5,5,5,5,5,5,5
"17384",6,6,4,6,5,5,5,5,5
"17386",7,3,6,6,4,4,9,6,3
"17387",7,3,0,1,7,8,2,0,0
"17388",6,6,0,4,4,6,1,8,0
"17389",7,0,1,1,9,9,5,1,0
"17392",1,6,8,5,0,0,2,5,0
"17393",8,0,2,3,8,10,2,2,1
"17394",6,10,5,3,4,4,3,5,0
"17396",4,2,8,5,5,0,7,5,2
"17397",2,0,0,0,9,9,1,0,0
"17398",7,0,2,4,10,10,6,0,0
"17399",8,2,4,3,9,9,0,0,0
"17400",0,0,0,1,0,0,0,2,0
"17401",9,0,1,2,5,8,5,2,0
"17402",4,10,5,7,0,0,1,1,2
"17403",7,1,7,4,8,8,8,6,3
"17405",3,5,8,5,6,0,5,0,5
"17406",7,5,9,6,8,5,6,5,4
"17407",4,8,5,6,2,3,5,6,0
"17408",6,4,8,8,8,4,8,2,4
"17409",8,0,7,5,7,7,10,8,0
"17410",5,3,10,3,4,2,2,2,2
"17411",8,0,5,4,5,5,4,1,0
"17413",8,0,1,1,4,2,2,0,0
"17414",3,3,2,3,7,5,4,3,0
"17415",1,7,2,5,10,6,2,4,3
"17416",7,1,7,7,7,1,6,7,1
"17417",3,8,5,6,6,5,2,5,5
"17418",1,8,1,4,1,1,1,1,1
"17419",4,4,0,0,5,10,3,3,3
"17420",0,0,0,0,0,0,0,0,0
"17424",10,0,5,5,6,6,4,6,0
"17425",3,0,5,3,4,1,3,3,3
"17426",1,0,1,3,3,1,2,1,0
"17430",0,0,0,0,0,0,0,0,0
"17431",3,7,3,3,2,3,3,3,1
"17432",8,3,7,2,6,6,6,6,0
"17433",8,5,0,0,5,5,5,9,3
"17434",6,5,5,2,3,4,5,3,2
"17435",4,0,8,4,3,2,6,3,1
"17437",0,10,5,5,0,2,0,8,0
"17438",7,8,7,8,8,6,5,6,4
"17439",0,7,3,0,0,7,2,0,0
"17440",5,2,9,3,6,4,8,0,1
"17442",6,0,7,10,4,3,4,4,6
"17443",7,0,6,0,8,7,5,1,0
"17444",5,5,8,5,5,5,6,5,5
"17445",6,0,7,2,8,6,6,5,0
"17447",4,5,7,5,4,2,6,2,3
"17448",5,5,4,5,4,4,3,3,4
"17449",7,7,5,5,5,4,4,5,5
"17450",8,0,7,3,7,7,4,4,0
"17451",7,6,8,6,8,0,8,5,6
"17452",5,0,7,3,3,0,3,0,0
"17453",7,5,5,5,6,5,5,5,5
"17454",7,1,1,2,7,7,5,5,1
"17455",1,1,1,1,1,1,1,1,1
"17456",6,7,7,5,8,8,7,7,0
"17457",6,2,5,4,1,1,0,2,1
"17458",5,5,5,5,5,5,5,5,5
"17459",0,8,10,8,8,0,8,8,0
"17460",6,0,0,3,8,9,4,0,0
"17462",4,0,6,5,7,5,3,0,0
"17463",6,8,5,10,5,5,5,6,5
"17464",5,5,5,5,5,5,5,5,5
"17465",0,9,7,10,1,0,4,6,3
"17466",2,10,5,5,0,0,2,1,2
"17467",5,3,5,10,4,3,3,3,0
"17468",10,0,5,3,8,7,5,6,0
"17470",8,0,6,2,9,8,7,0,0
"17471",6,6,9,8,6,4,8,8,8
"17473",4,3,1,5,1,1,0,0,0
"17474",2,8,4,5,0,3,5,3,4
"17475",5,4,6,5,6,5,6,5,2
"17477",8,8,10,0,3,0,8,0,0
"17478",7,0,1,0,7,9,0,0,0
"17479",2,2,2,0,0,7,7,0,0
"17480",7,1,2,2,8,9,5,4,1
"17481",5,3,7,5,8,5,4,3,2
"17482",7,0,5,6,6,6,6,1,0
"17483",6,0,4,0,10,10,8,0,0
"17485",8,0,1,1,4,6,2,2,0
"17486",8,4,2,3,8,6,0,0,0
"17487",6,1,2,3,5,4,1,1,0
"17488",1,2,2,1,7,1,1,5,2
"17489",8,2,9,7,5,5,4,4,2
"17490",6,0,1,0,8,10,2,0,0
"17491",4,7,8,6,1,1,5,6,1
"17493",7,7,2,3,5,4,5,7,0
"17494",7,0,1,4,9,9,6,4,0
"17495",8,0,8,5,10,7,7,2,3
"17496",9,5,8,6,4,3,4,5,5
"17497",7,0,0,0,7,8,5,0,0
"17498",8,0,1,0,8,9,2,0,0
"17499",9,3,4,7,6,5,5,4,1
"17500",7,0,3,5,4,8,5,0,0
"17501",8,5,7,7,5,7,3,0,0
"17505",5,0,1,2,5,3,0,1,3
"17506",7,7,7,5,6,6,3,5,3
"17507",5,7,6,3,6,6,4,4,0
"17508",4,1,3,3,5,1,4,1,1
"17509",5,0,7,4,8,3,10,2,0
"17510",8,0,5,4,7,7,6,3,0
"17511",6,3,7,3,8,6,4,3,5
"17512",4,9,6,7,8,3,1,6,9
"17514",6,0,6,7,8,5,10,4,0
"17515",5,8,4,2,2,2,3,2,2
"17516",6,1,9,4,5,2,10,7,2
"17519",6,0,3,4,10,9,6,3,2
"17521",7,9,7,6,7,6,6,5,8
"17522",6,6,6,4,3,6,1,1,0
"17523",7,0,0,0,8,10,3,0,0
"17524",6,4,7,8,7,6,7,6,4
"17528",0,10,0,0,0,0,0,1,1
"17529",5,1,4,4,6,6,5,2,2
"17530",7,1,4,7,5,5,6,4,2
"17531",4,3,2,7,5,3,3,4,1
"17533",4,10,0,3,1,8,0,0,0
"17534",4,6,8,6,5,3,3,3,4
"17535",7,0,3,2,10,8,6,4,1
"17539",2,5,10,5,4,0,3,4,0
"17540",3,3,6,8,7,4,4,4,4
"17541",6,5,0,4,5,3,3,6,4
"17542",10,0,0,0,0,0,0,0,0
"17543",10,4,7,5,5,4,7,5,0
"17544",6,2,7,10,4,4,5,9,2
"17545",6,2,6,7,4,2,5,4,3
"17549",6,2,6,4,7,5,2,2,0
"17550",6,1,7,3,8,4,5,6,7
"17551",8,0,2,5,6,9,5,5,0
"17552",8,6,5,4,7,6,4,4,5
"17553",9,5,1,2,2,8,4,5,5
"17554",7,7,8,8,7,5,5,6,3
"17555",9,0,2,7,9,7,7,7,7
"17556",9,5,7,8,8,7,6,6,5
"17557",8,2,7,4,8,4,4,2,4
"17558",8,4,4,6,7,8,6,7,3
"17559",6,1,4,4,9,8,1,1,1
"17560",3,8,4,6,2,2,5,7,4
"17561",8,4,0,0,8,8,5,8,0
"17562",4,4,4,4,4,4,4,4,4
"17563",4,6,1,5,5,4,1,0,0
"17564",10,1,3,4,3,8,7,9,1
"17566",7,8,2,4,1,2,2,6,4
"17567",8,7,7,4,4,6,3,3,2
"17568",8,4,7,9,9,9,1,1,1
"17569",8,5,8,5,8,5,2,5,2
"17570",0,1,0,0,0,0,0,0,1
"17571",8,2,8,4,9,7,5,7,4
"17572",5,6,5,5,3,3,3,4,5
"17573",5,4,4,4,4,4,4,4,4
"17574",3,6,9,4,6,2,6,4,6
"17575",0,10,0,0,0,0,0,8,0
"17576",6,0,3,2,8,7,5,4,2
"17577",6,5,7,8,2,1,5,5,4
"17579",3,8,7,1,8,7,5,5,1
"17582",5,1,4,4,6,5,4,4,3
"17583",7,10,7,7,3,3,0,5,8
"17584",7,3,4,4,8,10,3,3,2
"17586",7,5,6,5,5,5,4,4,4
"17587",6,2,3,2,9,7,1,0,2
"17588",8,3,8,7,8,7,5,8,1
"17589",2,1,5,4,0,0,3,9,3
"17590",8,0,6,5,10,8,8,1,1
"17591",7,1,4,2,7,7,2,2,2
"17592",10,0,5,2,3,0,0,0,0
"17593",5,0,3,2,10,7,3,2,1
"17594",1,0,0,2,0,0,0,1,1
"17595",5,0,4,2,7,3,3,2,1
"17596",7,7,7,5,4,6,5,4,4
"17597",8,10,7,8,7,8,7,7,1
"17598",9,0,0,0,0,0,0,0,0
"17599",8,0,3,4,9,10,7,0,1
"17601",9,6,7,7,8,8,8,6,6
"17602",6,1,10,7,5,2,8,3,5
"17603",0,10,5,0,4,4,3,3,0
"17604",6,0,0,0,7,9,0,0,0
"17605",8,7,7,7,6,4,5,5,2
"17606",5,8,3,3,7,6,1,4,3
"17607",5,7,4,3,5,3,0,1,6
"17608",10,0,2,7,6,8,7,4,4
"17610",8,1,2,3,5,8,1,1,0
"17611",8,3,7,7,5,4,2,2,1
"17612",8,0,3,3,9,9,2,0,0
"17613",7,3,3,3,8,9,3,5,2
"17614",4,2,5,8,8,2,2,2,4
"17616",6,4,7,5,4,4,4,8,2
"17617",3,2,6,7,6,3,6,7,2
"17618",3,4,2,3,3,2,2,2,3
"17619",5,4,5,8,1,2,4,9,5
"17620",8,6,7,6,8,9,7,7,3
"17621",5,3,3,3,4,8,3,3,3
"17622",7,1,6,8,6,4,2,4,2
"17624",5,8,4,2,5,5,5,5,0
"17625",10,4,8,7,5,6,6,2,0
"17626",2,2,7,8,2,1,1,1,0
"17628",4,6,6,5,1,1,3,7,1
"17629",4,1,6,10,7,2,7,8,1
"17630",4,1,2,5,3,1,1,5,1
"17631",7,1,2,3,4,7,3,2,1
"17633",3,10,4,2,0,0,0,3,4
"17634",7,6,7,10,7,5,6,8,5
"17635",6,5,2,6,7,8,5,5,6
"17636",7,10,2,0,6,3,4,3,0
"17637",8,3,1,5,7,10,1,4,1
"17638",0,9,0,0,0,0,0,0,0
"17639",4,5,4,4,5,5,5,4,4
"17640",5,0,5,10,3,2,5,5,5
"17642",4,7,6,8,5,3,4,4,2
"17643",3,6,5,6,6,2,2,2,5
"17644",8,4,6,6,8,10,7,7,0
"17646",6,7,8,6,0,0,0,6,6
"17647",0,5,2,0,0,0,3,5,0
"17648",0,10,2,2,0,0,3,4,0
"17650",5,9,2,2,5,6,3,3,0
"17651",5,8,7,7,7,8,6,3,1
"17653",4,3,5,8,3,4,4,4,2
"17654",5,5,5,5,5,5,5,9,5
"17655",1,5,3,3,1,8,3,0,4
"17656",8,3,4,7,7,8,10,9,2
"17657",1,10,0,5,0,2,2,2,3
"17658",8,9,1,2,3,4,2,3,1
"17659",8,2,2,2,3,1,3,3,0
"17661",3,9,4,4,3,3,4,7,1
"17662",8,1,6,5,9,9,2,4,1
"17663",6,1,7,8,7,6,2,3,4
"17664",7,3,4,1,9,7,1,1,1
"17665",10,0,0,2,9,3,0,2,0
"17666",6,2,3,3,8,9,5,4,3
"17667",8,0,2,1,8,7,4,3,0
"17668",6,4,6,4,3,1,1,2,0
"17669",4,4,2,8,0,1,2,2,2
"17670",3,5,9,6,6,1,8,1,2
"17671",5,6,3,4,7,8,0,1,1
"17672",2,10,9,4,0,0,3,3,4
"17673",0,0,3,4,9,7,10,0,0
"17674",6,6,5,6,6,5,4,6,6
"17675",7,3,5,4,6,5,2,2,2
"17676",3,3,10,4,4,3,5,6,5
"17677",5,2,6,10,4,6,5,7,7
"17678",5,10,5,5,5,0,0,0,5
"17679",7,8,10,8,8,5,5,7,7
"17680",2,5,8,7,1,3,6,1,4
"17681",5,10,0,0,0,1,0,2,2
"17682",4,4,4,7,4,2,5,5,5
"17683",7,8,1,1,5,6,1,2,0
"17684",10,5,6,5,7,4,4,5,3
"17685",8,7,3,3,3,3,3,3,1
"17686",7,6,9,10,7,6,8,9,7
"17687",4,3,5,7,6,4,3,3,0
"17688",4,2,4,6,8,6,2,2,0
"17690",6,4,5,4,10,8,8,8,5
"17691",5,0,5,2,5,3,10,4,0
"17692",4,5,1,3,1,1,1,1,1
"17693",2,9,1,1,0,0,0,9,0
"17694",7,0,5,6,9,9,8,3,1
"17698",2,10,1,3,7,9,2,1,0
"17699",7,1,3,2,7,1,5,4,0
"17700",6,5,8,7,3,3,1,9,7
"17702",4,1,8,3,5,4,7,0,1
"17703",8,5,5,6,9,8,7,7,6
"17705",7,2,9,9,4,1,5,9,9
"17706",8,0,3,2,9,7,1,0,0
"17707",5,0,5,5,7,5,5,7,0
"17708",6,9,7,8,6,5,2,7,9
"17709",7,1,4,5,8,9,7,5,0
"17710",6,0,0,3,5,8,6,3,0
"17711",6,7,8,7,5,4,5,3,6
"17712",7,5,6,7,7,5,4,4,4
"17714",7,7,8,9,7,3,3,4,5
"17715",3,4,9,3,2,0,4,5,2
"17716",9,4,4,4,4,4,4,4,4
"17717",5,2,5,5,7,5,5,2,5
"17719",0,6,7,5,2,2,2,2,0
"17720",5,5,5,5,5,5,5,5,4
"17723",6,6,7,7,6,5,7,9,7
"17724",3,8,10,5,6,2,5,9,3
"17725",3,8,4,6,2,2,1,10,7
"17726",4,0,0,2,10,7,5,3,0
"17728",8,0,8,6,6,6,9,5,0
"17729",8,1,4,3,10,9,7,1,1
"17730",6,5,7,6,7,4,3,3,5
"17731",3,9,7,5,0,0,3,4,6
"17732",0,0,0,0,5,0,0,5,0
"17733",9,3,5,5,9,8,7,6,0
"17735",3,4,0,3,5,4,4,4,5
"17736",6,8,2,8,5,2,7,6,0
"17737",10,2,0,2,5,10,5,4,0
"17738",7,6,8,9,8,3,7,8,3
"17739",6,0,9,0,0,0,8,5,1
"17741",4,1,8,8,7,3,6,6,2
"17742",7,7,8,9,1,1,6,7,5
"17743",7,0,1,3,8,9,8,3,0
"17744",0,6,0,0,3,10,4,7,3
"17745",5,0,2,4,9,7,2,1,0
"17746",2,8,0,1,3,0,0,0,7
"17748",8,0,2,1,9,8,3,5,7
"17751",1,1,8,4,4,0,4,4,1
"17752",7,0,1,5,10,7,5,5,2
"17753",5,5,5,6,8,6,2,2,2
"17754",8,7,6,7,9,6,4,8,5
"17755",5,7,10,8,4,3,6,8,7
"17756",0,0,0,10,0,0,0,0,0
"17757",6,1,6,6,6,6,5,5,0
"17758",5,5,8,8,4,4,6,5,6
"17759",1,0,9,2,2,0,5,5,0
"17760",6,0,6,5,7,7,6,0,0
"17761",7,2,7,2,9,7,4,3,2
"17762",4,0,2,2,9,7,3,3,0
"17763",3,3,8,3,5,3,8,4,3
"17764",7,0,5,6,7,3,2,3,2
"17765",8,5,2,3,2,8,4,3,2
"17766",4,10,5,3,5,3,4,4,0
"17767",6,10,7,5,4,6,5,10,7
"17768",5,4,6,5,3,2,8,8,3
"17769",8,0,0,2,5,2,8,5,0
"17771",6,2,6,8,6,2,3,4,2
"17772",7,2,6,6,4,8,2,2,1
"17773",9,6,7,9,8,8,8,8,7
"17774",4,3,7,7,1,1,4,8,5
"17775",2,8,8,7,5,1,5,6,3
"17776",8,2,6,7,9,5,7,5,5
"17777",4,8,1,3,0,1,3,6,0
"17778",8,0,3,2,9,6,2,0,0
"17779",6,6,10,6,6,6,6,6,6
"17780",8,5,1,5,7,5,8,4,0
"17781",2,0,3,8,2,0,4,1,2
"17782",2,10,9,1,0,0,8,8,8
"17783",0,7,9,10,8,4,2,5,4
"17784",7,5,5,4,7,7,3,3,1
"17785",4,0,8,10,9,7,9,7,3
"17786",5,5,10,7,3,2,4,4,0
"17787",0,10,0,0,4,4,0,0,0
"17788",7,1,7,6,4,4,6,6,0
"17789",8,3,5,4,5,6,6,7,3
"17790",7,8,6,5,8,7,4,3,6
"17791",7,0,1,1,9,10,5,7,1
"17792",7,9,2,0,7,8,2,3,0
"17793",8,0,3,3,9,10,5,1,0
"17794",0,0,0,0,0,0,0,0,0
"17796",9,0,0,2,2,3,2,2,0
"17797",0,10,2,3,1,1,3,2,4
"17799",7,2,3,5,6,8,6,3,1
"17801",10,0,6,4,5,3,7,1,0
"17802",7,0,6,5,7,6,5,3,1
"17803",2,3,9,9,4,1,4,5,6
"17804",10,8,10,9,9,9,3,3,3
"17805",5,1,3,5,7,4,4,2,1
"17806",7,2,2,2,3,10,2,2,2
"17807",3,5,0,4,10,8,0,8,7
"17808",8,9,7,6,7,0,6,7,0
"17809",7,5,7,5,6,4,4,5,4
"17810",8,2,8,5,6,6,6,6,3
"17811",6,3,10,3,8,3,6,6,0
"17813",8,3,5,4,10,9,5,3,3
"17815",8,4,9,9,6,5,8,8,4
"17816",7,4,3,3,7,10,3,2,0
"17817",8,5,4,9,3,5,6,8,0
"17818",5,5,9,5,5,0,7,5,5
"17820",5,3,1,1,0,7,3,1,1
"17821",8,7,10,4,8,3,4,5,0
"17822",4,2,8,4,2,0,5,7,0
"17823",6,0,8,4,6,5,5,3,2
"17824",10,1,0,7,8,9,3,2,1
"17825",5,4,6,3,6,2,6,5,2
"17826",8,6,3,6,7,3,3,3,2
"17827",7,4,8,1,7,6,5,2,2
"17828",5,0,8,7,7,1,5,6,1
"17830",2,5,7,5,5,4,7,7,1
"17831",6,8,8,6,9,5,7,7,5
"17832",7,2,2,4,7,5,8,4,0
"17833",0,8,8,2,1,5,5,0,0
"17836",0,10,7,3,0,0,0,4,0
"17837",5,7,8,8,7,5,6,6,4
"17838",2,0,10,0,0,0,0,0,0
"17839",7,2,6,5,9,8,7,5,5
"17840",1,8,8,1,0,0,2,2,0
"17841",3,8,7,5,4,1,3,6,0
"17842",10,0,0,4,10,9,4,0,0
"17843",7,4,5,7,8,6,5,4,7
"17844",10,0,7,5,8,6,2,3,4
"17845",8,0,7,4,7,6,7,0,1
"17846",0,0,0,0,6,5,3,1,0
"17847",8,8,4,6,5,5,4,5,5
"17848",0,5,0,0,0,0,0,0,0
"17849",7,8,0,0,0,10,0,0,9
"17850",6,0,7,5,5,5,4,4,0
"17853",5,0,0,5,6,10,3,3,1
"17854",2,5,8,5,1,1,1,2,2
"17855",3,1,1,2,10,5,1,1,1
"17857",5,7,4,7,6,5,5,5,4
"17858",1,0,0,10,8,0,2,2,1
"17860",7,5,1,1,4,6,10,5,0
"17861",7,5,2,1,5,5,3,0,0
"17862",4,6,4,8,5,0,4,3,1
"17863",1,9,4,3,0,0,2,6,0
"17864",10,5,8,6,8,7,7,6,5
"17865",8,3,10,5,3,2,7,5,2
"17867",3,0,0,2,2,10,2,3,2
"17871",8,7,7,6,7,3,3,1,0
"17872",5,3,5,8,7,3,5,1,1
"17875",7,1,1,8,8,2,2,2,1
"17876",8,0,2,0,10,8,3,0,0
"17877",8,0,4,6,8,6,5,2,2
"17878",7,0,0,3,10,10,4,2,0
"17879",8,1,7,5,9,8,5,5,1
"17880",6,6,6,3,1,2,1,2,0
"17881",6,0,8,6,10,6,8,0,0
"17882",8,7,6,5,6,5,5,5,4
"17883",4,6,2,2,3,1,1,1,0
"17884",0,8,3,8,0,0,0,2,5
"17885",10,0,2,2,9,6,5,1,0
"17886",1,0,10,9,8,5,8,8,6
"17887",10,2,4,7,9,6,8,7,1
"17888",3,3,1,2,3,3,0,1,1
"17889",6,5,7,4,5,4,3,6,2
"17890",4,4,4,4,4,4,4,4,4
"17891",5,0,0,2,5,10,2,0,0
"17892",5,0,3,4,2,5,4,3,3
"17893",4,0,1,1,3,3,2,2,0
"17895",7,8,5,3,3,2,0,0,0
"17896",6,0,4,6,9,8,2,1,0
"17898",0,1,0,1,1,1,1,1,1
"17899",2,7,6,6,0,1,2,8,0
"17900",5,7,1,1,7,8,1,1,0
"17901",10,1,1,1,2,9,1,1,0
"17902",4,5,8,7,3,1,3,2,1
"17903",3,10,0,7,5,3,2,2,2
"17904",5,5,5,5,5,5,5,4,3
"17905",0,10,0,0,0,0,0,0,0
"17907",6,2,0,3,1,8,0,0,0
"17908",6,0,0,0,9,8,4,0,0
"17909",8,2,5,5,9,6,4,3,4
"17910",7,7,1,1,4,9,1,1,1
"17911",0,3,8,10,0,0,10,7,10
"17912",5,0,2,1,8,10,4,0,0
"17915",4,3,8,4,8,4,6,5,4
"17916",7,6,5,8,8,7,7,9,5
"17917",8,9,7,4,10,8,3,3,1
"17918",5,5,5,5,5,5,5,5,5
"17919",5,1,8,5,9,3,9,1,6
"17920",3,7,9,5,3,1,2,7,8
"17922",0,3,0,0,1,3,0,2,0
"17925",5,8,5,3,8,4,0,0,0
"17926",8,5,5,7,9,3,2,7,3
"17927",7,6,7,7,6,5,6,6,6
"17928",5,0,1,3,7,6,5,3,1
"17930",5,5,5,5,5,5,5,5,5
"17931",6,8,3,3,3,2,0,0,5
"17932",5,9,3,5,8,5,8,3,6
"17933",6,8,9,5,5,7,5,5,5
"17934",10,1,2,3,4,6,5,5,2
"17935",7,3,5,3,8,3,3,3,2
"17936",5,7,0,4,8,10,1,0,3
"17937",3,0,8,2,7,3,4,3,1
"17938",10,7,1,5,5,9,7,3,1
"17939",2,7,5,7,7,1,1,1,1
"17940",8,0,2,3,9,9,4,0,0
"17941",7,0,6,6,6,5,8,4,0
"17942",8,3,6,4,9,7,5,6,7
"17943",8,0,1,1,8,6,5,3,0
"17944",9,0,2,2,5,6,5,5,0
"17945",4,0,6,5,3,1,2,3,2
"17946",8,0,3,3,9,7,3,1,0
"17947",4,5,8,6,5,3,6,7,5
"17948",6,0,7,5,6,1,3,3,1
"17949",6,5,6,5,6,5,6,6,5
"17951",5,3,3,2,8,8,5,4,0
"17952",3,5,4,6,1,2,2,7,5
"17953",10,2,4,7,1,5,2,8,7
"17958",5,4,4,5,4,4,5,3,3
"17959",6,1,3,4,8,6,7,3,0
"17960",7,0,2,3,10,7,1,0,0
"17961",7,0,2,2,5,8,2,3,0
"17962",6,3,9,3,6,2,9,2,3
"17963",3,4,3,3,6,0,2,0,0
"17964",6,0,7,2,9,8,9,1,2
"17965",6,5,5,7,4,4,6,10,5
"17966",8,10,6,2,4,5,1,0,4
"17967",0,7,0,9,3,0,7,8,2
"17968",9,10,0,1,1,2,0,1,4
"17969",6,0,5,8,7,5,5,5,5
"17970",10,2,8,9,7,7,8,7,2
"17971",2,4,5,10,1,2,3,4,4
"17972",7,6,2,1,1,7,0,2,0
"17973",5,6,5,4,7,5,4,4,1
"17974",3,6,3,3,2,1,1,2,4
"17975",4,2,3,6,2,2,3,7,2
"17976",8,2,8,0,8,7,10,6,0
"17978",8,2,3,3,7,8,8,2,2
"17979",7,6,9,7,7,6,7,7,5
"17980",7,0,0,0,8,2,0,0,0
"17981",8,0,0,5,10,10,5,4,0
"17982",6,4,6,7,8,5,7,4,4
"17983",6,1,5,4,8,5,9,5,2
"17984",9,2,3,3,8,10,7,4,3
"17985",4,1,4,7,7,7,2,2,0
"17986",6,0,3,3,6,6,10,2,0
"17987",6,5,5,6,5,5,4,6,5
"17988",6,7,3,2,1,5,6,2,1
"17989",2,9,9,8,4,4,1,0,7
"17990",5,2,3,4,7,7,5,5,1
"17991",4,2,6,8,4,1,1,7,0
"17994",9,7,5,3,3,6,6,5,5
"17995",7,7,9,6,6,5,6,4,4
"17996",3,6,9,4,7,3,2,2,1
"17999",3,5,1,3,7,3,1,7,3
"18001",1,8,5,7,0,1,1,7,2
"18002",4,5,8,6,6,3,6,7,3
"18005",2,7,3,3,0,0,1,10,7
"18006",6,1,4,3,8,7,5,4,3
"18007",5,5,5,5,5,5,5,5,5
"18008",0,8,4,0,0,0,3,3,0
"18009",5,0,0,0,9,9,3,3,0
"18010",3,5,8,5,0,0,4,2,0
"18011",5,5,4,5,5,4,4,4,4
"18012",8,1,7,4,7,4,4,3,0
"18013",6,0,4,5,9,9,4,3,0
"18014",6,3,8,3,7,4,7,5,3
"18015",7,0,0,4,9,9,7,0,0
"18016",0,10,2,0,0,0,2,0,0
"18017",7,6,7,5,8,7,8,6,4
"18018",4,5,8,6,8,4,7,6,5
"18019",0,5,10,0,10,0,10,8,0
"18020",7,2,7,3,8,7,7,4,4
"18021",5,0,5,5,6,2,10,3,3
"18022",0,8,8,5,0,0,5,4,0
"18023",8,4,5,6,9,8,7,5,4
"18024",7,0,0,2,6,10,3,1,0
"18025",0,10,2,1,0,0,2,0,5
"18026",8,9,4,2,7,8,1,0,0
"18027",9,2,2,5,2,6,2,2,0
"18028",7,0,2,1,9,10,1,0,0
"18030",8,0,6,3,9,8,6,1,0
"18031",9,0,7,7,10,10,8,6,3
"18032",4,8,7,5,3,3,2,3,3
"18033",6,8,5,3,2,3,2,2,1
"18034",9,0,7,3,8,8,7,0,0
"18035",5,0,8,4,8,3,9,2,0
"18036",7,3,7,8,2,4,5,8,4
"18037",6,2,8,5,7,3,5,5,1
"18038",0,3,8,10,3,0,8,4,3
"18039",5,5,5,5,5,5,5,5,5
"18041",10,4,5,0,10,10,1,2,0
"18042",6,7,7,6,2,2,5,3,5
"18043",7,10,0,0,2,8,0,0,0
"18044",2,10,3,5,2,1,3,7,0
"18045",6,5,8,5,7,6,7,5,5
"18046",1,8,3,1,0,0,0,8,0
"18047",2,6,0,3,9,8,7,9,10
"18048",7,0,2,2,9,8,4,0,0
"18049",7,2,3,1,7,7,7,0,1
"18050",8,2,7,2,7,4,4,8,2
"18051",0,0,10,5,1,0,2,4,1
"18052",0,0,0,0,0,0,0,0,0
"18053",5,1,2,3,5,5,5,2,0
"18054",7,3,6,8,5,3,2,5,4
"18055",7,1,5,9,2,1,1,5,1
"18056",4,0,4,5,4,3,4,5,3
"18057",8,1,4,3,10,6,3,1,2
