rule,social_acceptability_mean,utility_mean_mean,utility_median_mean,utility_var_mean,rank_mean_mean,rank_median_mean,rank_var_mean,freq_first_mean,freq_last_mean,has_tie_mean,n_cowinners_mean
AP_T05,0.47476050821508986,0.5129375974437845,0.48333333333333334,0.09016901531099997,3.803671597967282,3.3333333333333335,6.142899777169887,0.2555070108662572,0.05485821162268465,0.0,1.0
AP_T07,0.4742372219775179,0.51059589153065,0.4666666666666666,0.09227513151669008,3.843964638260322,3.4166666666666665,6.359678289081837,0.2593008360886539,0.06388489922080083,0.0,1.0
AP_T0GE,0.8247470369141771,0.3794354048980794,0.3666666666666667,0.08639015829815329,5.0,5.0,6.666666666666667,1.0,1.0,1.0,9.0
BALD,0.4673923973987031,0.5106682193123374,0.4916666666666667,0.08732909914720198,3.7922510262018823,3.25,5.988831863383688,0.25012828997029496,0.05080575067367198,0.0,1.0
BLAC,0.4673923973987031,0.5106682193123374,0.4916666666666667,0.08732909914720198,3.7922510262018823,3.25,5.988831863383688,0.25012828997029496,0.05080575067367198,0.0,1.0
BORD,0.4673923973987031,0.5106682193123374,0.4916666666666667,0.08732909914720198,3.7922510262018823,3.25,5.988831863383688,0.25012828997029496,0.05080575067367198,0.0,1.0
BUCK_I,0.46356070277753486,0.5084704171145352,0.4916666666666667,0.08524766987664605,3.8107347354750654,3.25,5.865323718382666,0.2389464893148101,0.049817703632993364,0.0,1.0
BUCK_R,0.46356070277753486,0.5084704171145352,0.4916666666666667,0.08524766987664605,3.8107347354750654,3.25,5.865323718382666,0.2389464893148101,0.049817703632993364,0.0,1.0
COOM,0.45423760102642036,0.5007987054079851,0.47500000000000003,0.08062578763205952,3.867319764776056,3.5,5.613804421197751,0.22014749788873011,0.045770017306601025,0.0,1.0
COPE,0.4673923973987031,0.5106682193123374,0.4916666666666667,0.08732909914720198,3.7922510262018823,3.25,5.988831863383688,0.25012828997029496,0.05080575067367198,0.0,1.0
HARE,0.4635438752312154,0.5091082849937824,0.4916666666666667,0.08849973743819019,3.8079529966452323,3.25,6.075920317968852,0.25115456254829166,0.05260172768516624,0.0,1.0
KIMR,0.4199138891249557,0.4808354459101946,0.4583333333333333,0.0765520553884956,3.9631128243970313,3.6666666666666665,5.2792883174873575,0.19217206809047446,0.04301373607456768,0.0,1.0
L4DV,0.47476050821508986,0.5129375974437845,0.48333333333333334,0.09016901531099997,3.803671597967282,3.3333333333333335,6.142899777169887,0.2555070108662572,0.05485821162268465,0.0,1.0
L6DV,0.47141124931716033,0.509314345789325,0.4583333333333333,0.09348015820700774,3.8590803059785137,3.4166666666666665,6.456335841981491,0.2604180810939115,0.06585650805360839,0.0,1.0
MJ,0.4673923973987031,0.5106682193123374,0.4916666666666667,0.08732909914720198,3.7922510262018823,3.25,5.988831863383688,0.25012828997029496,0.05080575067367198,0.0,1.0
MMIN,0.4673923973987031,0.5106682193123374,0.4916666666666667,0.08732909914720198,3.7922510262018823,3.25,5.988831863383688,0.25012828997029496,0.05080575067367198,0.0,1.0
NANS,0.4673923973987031,0.5106682193123374,0.4916666666666667,0.08732909914720198,3.7922510262018823,3.25,5.988831863383688,0.25012828997029496,0.05080575067367198,0.0,1.0
PLU1,0.4389551227883555,0.4874368382242508,0.43333333333333335,0.09931172255136776,4.093391796677435,3.75,7.1424471475359255,0.26666844036937354,0.08076529201093657,0.0,1.0
PLU2,0.46808601338724465,0.5100961173839046,0.47500000000000003,0.09254468029230585,3.8344892361288228,3.3333333333333335,6.326645784654705,0.2576505284495116,0.05862579746698648,0.0,1.0
RV,0.47476050821508986,0.5129375974437845,0.48333333333333334,0.09016901531099997,3.803671597967282,3.3333333333333335,6.142899777169887,0.2555070108662572,0.05485821162268465,0.0,1.0
SCHU,0.4673923973987031,0.5106682193123374,0.4916666666666667,0.08732909914720198,3.7922510262018823,3.25,5.988831863383688,0.25012828997029496,0.05080575067367198,0.0,1.0
STAR,0.47476050821508986,0.5129375974437845,0.48333333333333334,0.09016901531099997,3.803671597967282,3.3333333333333335,6.142899777169887,0.2555070108662572,0.05485821162268465,0.0,1.0
VETO,0.4052334162402158,0.4681804524923184,0.45,0.07005187260504908,4.089510710119711,3.9166666666666665,5.110343819427112,0.18251275168255535,0.04392699716308828,0.08333333333333333,1.0833333333333333
WOOD,0.4635438752312154,0.5091082849937824,0.4916666666666667,0.08849973743819019,3.8079529966452323,3.25,6.075920317968852,0.25115456254829166,0.05260172768516624,0.0,1.0
YOUN,0.4673923973987031,0.5106682193123374,0.4916666666666667,0.08732909914720198,3.7922510262018823,3.25,5.988831863383688,0.25012828997029496,0.05080575067367198,0.0,1.0
AP_K2,0.45665719165027435,0.5014216798221539,0.45,0.09764168814261535,3.9499928660728862,3.5,6.824119448768994,0.2630989866442307,0.06908148626847209,0.0,1.0
AP_K3,0.47476050821508986,0.5129375974437845,0.48333333333333334,0.09016901531099997,3.803671597967282,3.3333333333333335,6.142899777169887,0.2555070108662572,0.05485821162268465,0.0,1.0
AP_KRP,0.47476050821508986,0.5129375974437845,0.48333333333333334,0.09016901531099997,3.803671597967282,3.3333333333333335,6.142899777169887,0.2555070108662572,0.05485821162268465,0.0,1.0
COND,0.7388048682296154,0.4277520873004159,0.4083333333333334,0.08236860177599466,4.560337680198433,4.416666666666667,6.17513503969457,0.8246379454308799,0.7565100649164599,0.75,7.0
