rule,social_acceptability_mean,utility_mean_mean,utility_median_mean,utility_var_mean,rank_mean_mean,rank_median_mean,rank_var_mean,freq_first_mean,freq_last_mean,has_tie_mean,n_cowinners_mean
AP_T05,0.466247625851554,0.4973265890931176,0.509090909090909,0.09660214725709357,3.2205514407884532,2.772727272727273,3.6908087601197397,0.25504643516813186,0.06956047529010555,0.0,1.0
AP_T07,0.4606016059315673,0.4932786726247318,0.5,0.10114000417720061,3.254670686529789,2.8636363636363638,3.8441881726503904,0.2644446455973737,0.07976806656475689,0.0,1.0
AP_T0GE,0.8709457351412627,0.3868698022523271,0.3727272727272728,0.09249523035190176,4.0,4.0,4.0,1.0,1.0,1.0,7.0
BALD,0.4580838117993737,0.5011367687658842,0.509090909090909,0.08933054555959494,3.159660374299966,2.772727272727273,3.381061335246488,0.24018047387453906,0.059567503893852125,0.0,1.0
BLAC,0.4578877461827473,0.5016792169718838,0.509090909090909,0.08831958181275235,3.1518831048404534,2.772727272727273,3.3524390441222653,0.24018047387453906,0.05806433416638334,0.0,1.0
BORD,0.4578877461827473,0.5016792169718838,0.509090909090909,0.08831958181275235,3.1518831048404534,2.772727272727273,3.3524390441222653,0.24018047387453906,0.05806433416638334,0.0,1.0
BUCK_I,0.45695149216171593,0.49961622525245813,0.509090909090909,0.08894032990652799,3.1704982908318318,2.8636363636363638,3.2967605124006876,0.22998959713561967,0.058111664359720774,0.0,1.0
BUCK_R,0.4580838117993737,0.5011367687658842,0.509090909090909,0.08933054555959494,3.159660374299966,2.772727272727273,3.381061335246488,0.24018047387453906,0.059567503893852125,0.0,1.0
COOM,0.45695149216171593,0.49961622525245813,0.509090909090909,0.08894032990652799,3.1704982908318318,2.8636363636363638,3.2967605124006876,0.22998959713561967,0.058111664359720774,0.0,1.0
COPE,0.4812849097668268,0.5007163169435632,0.509090909090909,0.0897090185520013,3.1627102838919314,2.772727272727273,3.3992115496785416,0.27390375993427374,0.07237712418010794,0.09090909090909091,1.1818181818181819
HARE,0.465533306122043,0.4984075929504442,0.509090909090909,0.0980606556831602,3.2015029146681617,2.772727272727273,3.6986213998545607,0.2599038093288062,0.06989382449721065,0.0,1.0
KIMR,0.45695149216171593,0.49961622525245813,0.509090909090909,0.08894032990652799,3.1704982908318318,2.8636363636363638,3.2967605124006876,0.22998959713561967,0.058111664359720774,0.0,1.0
L4DV,0.4588169241136049,0.5005434071189686,0.509090909090909,0.09112384908493093,3.17774561667021,2.8636363636363638,3.4058813430097916,0.2448770288230537,0.060778815674257906,0.0,1.0
L6DV,0.4588169241136049,0.5005434071189686,0.509090909090909,0.09112384908493093,3.17774561667021,2.8636363636363638,3.4058813430097916,0.2448770288230537,0.060778815674257906,0.0,1.0
MJ,0.46114953069453174,0.5017107826284494,0.509090909090909,0.09187237318129893,3.1573544853118336,2.772727272727273,3.508753344533788,0.25249107993514514,0.059853054705103874,0.0,1.0
MMIN,0.4580838117993737,0.5011367687658842,0.509090909090909,0.08933054555959494,3.159660374299966,2.772727272727273,3.381061335246488,0.24018047387453906,0.059567503893852125,0.0,1.0
NANS,0.4580838117993737,0.5011367687658842,0.509090909090909,0.08933054555959494,3.159660374299966,2.772727272727273,3.381061335246488,0.24018047387453906,0.059567503893852125,0.0,1.0
PLU1,0.4389439821630448,0.47798488555796736,0.4818181818181818,0.10358698675531595,3.3771897752120976,3.0454545454545454,4.232909399772283,0.27698314472826124,0.09469001938948791,0.0,1.0
PLU2,0.465533306122043,0.4984075929504442,0.509090909090909,0.0980606556831602,3.2015029146681617,2.772727272727273,3.6986213998545607,0.2599038093288062,0.06989382449721065,0.0,1.0
RV,0.46114953069453174,0.5017107826284494,0.509090909090909,0.09187237318129893,3.1573544853118336,2.772727272727273,3.508753344533788,0.25249107993514514,0.059853054705103874,0.0,1.0
SCHU,0.4580838117993737,0.5011367687658842,0.509090909090909,0.08933054555959494,3.159660374299966,2.772727272727273,3.381061335246488,0.24018047387453906,0.059567503893852125,0.0,1.0
STAR,0.4578877461827473,0.5016792169718838,0.509090909090909,0.08831958181275235,3.1518831048404534,2.772727272727273,3.3524390441222653,0.24018047387453906,0.05806433416638334,0.0,1.0
VETO,0.43498349375909506,0.4863254026156284,0.5,0.07870692369150976,3.251875347487025,3.090909090909091,2.991125829690576,0.1918934363608212,0.04927727630981602,0.0,1.0
WOOD,0.465533306122043,0.4984075929504442,0.509090909090909,0.0980606556831602,3.2015029146681617,2.772727272727273,3.6986213998545607,0.2599038093288062,0.06989382449721065,0.0,1.0
YOUN,0.4578877461827473,0.5016792169718838,0.509090909090909,0.08831958181275235,3.1518831048404534,2.772727272727273,3.3524390441222653,0.24018047387453906,0.05806433416638334,0.0,1.0
AP_K2,0.46125133258804696,0.49713987760961603,0.5,0.0952890864074169,3.2142617437868406,2.8636363636363638,3.7425442999884493,0.26226406171260624,0.07196748003341498,0.0,1.0
AP_K3,0.4580838117993737,0.5011367687658842,0.509090909090909,0.08933054555959494,3.159660374299966,2.772727272727273,3.381061335246488,0.24018047387453906,0.059567503893852125,0.0,1.0
AP_KRP,0.45978657580833854,0.5003478277422562,0.509090909090909,0.09294230094060313,3.163283339066774,2.772727272727273,3.5557619548531347,0.26060066150799505,0.06155674831284545,0.0,1.0
COND,0.8709457351412627,0.3868698022523271,0.3727272727272728,0.09249523035190176,4.0,4.0,4.0,1.0,1.0,1.0,7.0
