rule,social_acceptability_mean,utility_mean_mean,utility_median_mean,utility_var_mean,rank_mean_mean,rank_median_mean,rank_var_mean,freq_first_mean,freq_last_mean,has_tie_mean,n_cowinners_mean
AP_T05,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.5728071362523535,3.15,4.780891785476798,0.5173604422294416,0.3372888662907004,0.3,3.1
AP_T07,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.5728071362523535,3.15,4.780891785476798,0.5173604422294416,0.3372888662907004,0.3,3.1
AP_T0GE,0.5967574779005564,0.4186273291762852,0.42000000000000004,0.05603032985819904,4.5,4.5,5.25,1.0,1.0,1.0,8.0
BALD,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.54831213717049,3.0,4.774629729853082,0.2560801858227067,0.07426001408996236,0.0,1.0
BLAC,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.542530203278679,3.0,4.761497760171119,0.2562372090060302,0.07377829449778105,0.0,1.0
BORD,0.34774495405476247,0.5300997550685551,0.53,0.05465044589003069,3.5180741545406464,3.0,4.51990045794214,0.2424861211035063,0.06942668440204564,0.0,1.0
BUCK_I,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.5436224819980766,3.0,4.747776174561762,0.2560112203054653,0.07294966926237614,0.0,1.0
BUCK_R,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.5444612377614377,3.0,4.786060709041512,0.25609927797154747,0.07577829449778105,0.0,1.0
COOM,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.547691447515318,3.1,4.758072440911346,0.25518363409856876,0.0737772554692727,0.0,1.0
COPE,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.5450073771211366,3.0,4.779202898918835,0.2688676395534684,0.08726605344316711,0.1,1.1
HARE,0.3458478781106892,0.5283722901922652,0.53,0.05824818569762469,3.5704225457566445,3.0,4.894080351454233,0.2602174573439641,0.07989647387019772,0.0,1.0
KIMR,0.34774495405476247,0.5300997550685551,0.53,0.05465044589003069,3.5323737799783297,3.1,4.519289255623651,0.24143254619604484,0.06877290385917698,0.0,1.0
L4DV,0.34774495405476247,0.5300997550685551,0.53,0.05465044589003069,3.548351087514321,3.15,4.539294483247819,0.5036093543269177,0.33293725619496495,0.3,3.1
L6DV,0.34774495405476247,0.5300997550685551,0.53,0.05465044589003069,3.548351087514321,3.15,4.539294483247819,0.5036093543269177,0.33293725619496495,0.3,3.1
MJ,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.5728071362523535,3.15,4.780891785476798,0.5173604422294416,0.3372888662907004,0.3,3.1
MMIN,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.5436224819980766,3.0,4.747776174561762,0.2560112203054653,0.07294966926237614,0.0,1.0
NANS,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.54831213717049,3.0,4.774629729853082,0.2560801858227067,0.07426001408996236,0.0,1.0
PLU1,0.3331881036745989,0.5167041615372944,0.51,0.06050532831049216,3.68000032091211,3.4,5.2194710376709725,0.26509259442321875,0.08803104475324298,0.0,1.0
PLU2,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.5610579785555316,3.1,4.800444246766082,0.2568283677347599,0.07404425290239076,0.0,1.0
RV,0.34774495405476247,0.5300997550685551,0.53,0.05465044589003069,3.548351087514321,3.15,4.539294483247819,0.5036093543269177,0.33293725619496495,0.3,3.1
SCHU,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.5436224819980766,3.0,4.747776174561762,0.2560112203054653,0.07294966926237614,0.0,1.0
STAR,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.5728071362523535,3.15,4.780891785476798,0.5173604422294416,0.3372888662907004,0.3,3.1
VETO,0.32243191183382547,0.5183497550685551,0.51,0.04987506416649106,3.6274960193755006,3.3,4.31378442652041,0.2183812883541251,0.06337144279400217,0.0,1.0
WOOD,0.3458478781106892,0.5283722901922652,0.53,0.05824818569762469,3.5760874590627028,3.1,4.883667475973578,0.434571116672492,0.25423844412800667,0.2,2.4
YOUN,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.554269277244521,3.1,4.778760746339575,0.4304152725166478,0.25008259997216253,0.2,2.4
AP_K2,0.3492245014873125,0.5292294330494081,0.53,0.05699801872174344,3.5549411390537293,3.0,4.8068262109267055,0.2560048562558517,0.07595492934419965,0.0,1.0
AP_K3,0.34774495405476247,0.5300997550685551,0.53,0.05465044589003069,3.5226948441958186,3.1,4.556960671973056,0.24331370731040286,0.07108185681583874,0.0,1.0
AP_KRP,0.34774495405476247,0.5300997550685551,0.53,0.05465044589003069,3.5320118460627805,3.1,4.523551679242763,0.2561247223012037,0.08001914496838738,0.1,1.1
COND,0.546008005412324,0.46797014588623487,0.4800000000000001,0.05233072590998986,4.090853554617757,4.0,4.82893781264349,0.882513593572472,0.8046337850998215,0.8,6.6
