rule,social_acceptability_mean,utility_mean_mean,utility_median_mean,utility_var_mean,rank_mean_mean,rank_median_mean,rank_var_mean,freq_first_mean,freq_last_mean,has_tie_mean,n_cowinners_mean
AP_T05,0.3464969868448506,0.4844090549615873,0.4666666666666666,0.07340394643412702,2.9180418595576376,2.5833333333333335,2.856694131138829,0.442668331044694,0.24900912334146108,0.16666666666666666,1.8333333333333333
AP_T07,0.3439618637401072,0.48145063855380377,0.4583333333333333,0.0744340150278431,2.940621108719166,2.5833333333333335,2.8905873435815663,0.44524673014208044,0.24923400394608852,0.16666666666666666,1.8333333333333333
AP_T0GE,0.6356359351131665,0.3890029619202129,0.375,0.06902190095789014,3.5,3.5,2.9166666666666665,1.0,1.0,1.0,6.0
BALD,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
BLAC,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
BORD,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
BUCK_I,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
BUCK_R,0.341408762870757,0.48427127758196215,0.4749999999999999,0.06956098527042619,2.8909289847465476,2.5,2.7427731847959063,0.2960123364325036,0.09799725270141772,0.0,1.0
COOM,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
COPE,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
HARE,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
KIMR,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
L4DV,0.3464969868448506,0.4844090549615873,0.4666666666666666,0.07340394643412702,2.9180418595576376,2.5833333333333335,2.856694131138829,0.442668331044694,0.24900912334146108,0.16666666666666666,1.8333333333333333
L6DV,0.3413687817166455,0.4812222417747741,0.4583333333333333,0.07432784853934782,2.9404777569935354,2.5833333333333335,2.887889538295775,0.441661005037368,0.25395417828651606,0.16666666666666666,1.8333333333333333
MJ,0.341408762870757,0.48427127758196215,0.4749999999999999,0.06956098527042619,2.902345689785381,2.5833333333333335,2.7547051637749704,0.43444531915320383,0.2392381274291608,0.16666666666666666,1.8333333333333333
MMIN,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
NANS,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
PLU1,0.3419387724735521,0.48106335471168143,0.4666666666666666,0.07430631182500763,2.926550300267241,2.5833333333333335,2.9296994183085086,0.31133202096976814,0.11151648862379222,0.0,1.0
PLU2,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.889855792835977,2.5,2.830262054873654,0.3067218433495348,0.10418560992132832,0.0,1.0
RV,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.897805091494783,2.5833333333333335,2.8246598262777103,0.44446134479422944,0.24271034965138305,0.16666666666666666,1.8333333333333333
SCHU,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
STAR,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.897805091494783,2.5833333333333335,2.8246598262777103,0.44446134479422944,0.24271034965138305,0.16666666666666666,1.8333333333333333
VETO,0.3269211023787194,0.47705292416270373,0.4666666666666666,0.06659695598188566,2.9428865215344135,2.5833333333333335,2.5845592864625906,0.2624812524849271,0.09164119812774507,0.0,1.0
WOOD,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
YOUN,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.8863883864559496,2.5,2.8127278472986457,0.30602836207352924,0.10146947492363993,0.0,1.0
AP_K2,0.3450145321015263,0.48519275194093653,0.4749999999999999,0.07102048071955504,2.890540811368227,2.5,2.8239706151875725,0.3066052777488956,0.10193701253415989,0.0,1.0
AP_K3,0.33673586567449537,0.48246052991841076,0.4749999999999999,0.0685150833357594,2.9039741560861114,2.5833333333333335,2.6921933488568137,0.28394068534216094,0.0964396203026638,0.0,1.0
AP_KRP,0.3462222615701253,0.4848211428736753,0.4666666666666666,0.07301587434138461,2.9032190945593466,2.5833333333333335,2.8608137942228873,0.3093004288745112,0.1075842093520088,0.0,1.0
COND,0.5719751729016797,0.42120011008824126,0.4166666666666667,0.07226497933673863,3.336399624261943,3.1666666666666665,2.9005544075750938,0.9050664996719746,0.842880360231407,0.8333333333333334,5.166666666666667
